300,180657.0
301,903.0
302,818.42
303,606.0
304,2386.4
305,10028.4
306,807.84
307,914.86
308,3850.0
309,618.0
310,620.0
311,622.0
312,2970.24
313,626.0
314,628.0
315,3417.75
316,632.0
317,634.0
318,636.0
319,1658.8
320,793.6
321,1913.16
322,644.0
323,646.0
324,745.2
325,1738.75
326,652.0
327,1471.5
328,3260.32
329,2763.6
330,762.3
331,662.0
332,664.0
333,666.0
334,668.0
335,670.0
336,944.16
337,1250.27
338,676.0
339,678.0
340,680.0
341,682.0
342,684.0
343,686.0
344,688.0
345,690.0
346,692.0
347,700.94
348,1044.0
349,701.49
350,1820.0
351,702.0
352,704.0
353,706.0
354,708.0
355,710.0
356,996.8
357,1392.3
358,716.0
359,908.27
360,1483.2
361,722.0
362,724.0
363,726.0
364,728.0
365,1624.25
366,1778.76
367,836.76
368,736.0
369,738.0
370,740.0
371,742.0
372,744.0
373,746.0
374,748.0
375,750.0
376,752.0
377,754.0
378,756.0
379,758.0
380,1056.4
381,1573.53
382,1050.5
383,1386.46
384,1090.56
385,770.0
386,772.0
387,774.0
388,776.0
389,778.0
390,780.0
391,782.0
392,784.0
393,1163.28
394,788.0
395,2069.8
396,843.48
397,1103.66
398,796.0
399,873.81
400,1120.0
401,802.0
402,1149.72
403,1112.28
404,808.0
405,810.0
406,812.0
407,814.0
408,816.0
409,818.0
410,820.0
411,1224.78
412,1137.12
413,826.0
414,1072.26
415,942.05
416,832.0
417,834.0
418,836.0
419,838.0
420,840.0
421,842.0
422,1143.62
423,913.68
424,848.0
425,850.0
426,1192.8
427,883.89
428,856.0
429,858.0
430,860.0
431,862.0
432,864.0
433,1567.46
434,868.0
435,870.0
436,872.0
437,874.0
438,876.0
439,1290.66
440,880.0
441,882.0
442,901.68
443,1249.26
444,888.0
445,890.0
446,892.0
447,894.0
448,896.0
449,898.0
450,900.0
451,902.0
452,904.0
453,906.0
454,908.0
455,910.0
456,912.0
457,914.0
458,916.0
459,918.0
460,920.0
461,922.0
462,924.0
463,926.0
464,928.0
465,990.45
466,932.0
467,934.0
468,936.0
469,938.0
470,940.0
471,942.0
472,944.0
473,946.0
474,948.0
475,950.0
476,952.0
477,954.0
478,1319.28
479,565.22
480,945.6
481,962.0
482,964.0
483,966.0
484,968.0
485,970.0
486,972.0
487,974.0
488,976.0
489,978.0
490,980.0
491,982.0
492,984.0
493,986.0
494,988.0
495,990.0
496,992.0
497,994.0
498,996.0
499,998.0
500,1000.0
501,1002.0
502,1004.0
503,1006.0
504,1008.0
505,1010.0
506,1012.0
507,1014.0
508,1016.0
509,1018.0
510,1020.0
511,1022.0
512,1024.0
513,1026.0
514,1028.0
515,1030.0
516,1032.0
517,1034.0
518,1036.0
519,1038.0
520,904.8
521,687.72
522,1044.0
523,1046.0
524,1048.0
525,1050.0
526,1052.0
527,1054.0
528,1056.0
529,819.95
530,768.5
531,886.77
532,691.6
533,1066.0
534,1068.0
535,1070.0
536,782.56
537,832.35
538,1076.0
539,1078.0
540,1080.0
541,1082.0
542,1084.0
543,1086.0
544,1088.0
545,1090.0
546,1092.0
547,1094.0
548,1096.0
549,1098.0
550,1100.0
551,1102.0
552,1104.0
553,1106.0
554,1108.0
555,1110.0
556,1112.0
557,1114.0
558,1116.0
559,1118.0
560,1120.0
561,1122.0
562,1124.0
563,1126.0
564,1128.0
565,1130.0
566,1132.0
567,612.36
568,1084.88
569,1138.0
570,1140.0
571,1142.0
572,1144.0
573,1146.0
574,1148.0
575,1150.0
576,1152.0
577,1154.0
578,1156.0
579,1158.0
580,1160.0
581,1162.0
582,1164.0
583,1166.0
584,1168.0
585,684.45
586,586.0
587,1062.47
588,1176.0
589,1178.0
590,1180.0
591,1182.0
592,1184.0
593,1073.33
594,700.92
595,1190.0
596,1192.0
597,1194.0
598,1196.0
599,1198.0
600,1200.0
601,997.66
