300,18762.6
301,18777.885
302,6421.124
303,3153.927
304,12513.856
305,9919.21
306,3819.798
307,11415.181
308,6258.868
309,2417.307
310,2379.87
311,2439.173
312,3690.024
313,4300.62
314,3979.008
315,1337.49
316,1726.94
317,1019.155
318,1727.058
319,2781.361
320,2895.36
321,1592.481
322,3049.018
323,2010.675
324,2338.956
325,1443.975
326,2167.574
327,1660.179
328,1745.288
329,904.75
330,1657.92
331,828.493
332,1923.608
333,1792.872
334,1597.188
335,1908.16
336,2200.464
337,767.349
338,2350.114
339,1893.315
340,1926.1
341,1224.872
342,981.198
343,1362.739
344,1054.016
345,1122.63
346,1199.582
347,1551.09
348,1675.968
349,845.278
350,760.2
351,1835.028
352,1738.176
353,1101.713
354,1369.98
355,972.345
356,1919.196
357,903.21
358,921.492
359,875.242
360,1051.56
361,857.375
362,863.37
363,1563.804
364,1166.62
365,1117.995
366,1368.84
367,1102.468
368,1134.176
369,1116.225
370,886.52
371,1363.796
372,1015.56
373,865.36
374,1216.996
375,1093.5
376,1209.216
377,781.144
378,994.896
379,841.001
380,902.5
381,909.066
382,1149.82
383,1057.846
384,969.216
385,849.31
386,1044.902
387,1226.016
388,913.352
389,1110.595
390,932.49
391,961.469
392,1016.456
393,861.849
394,786.424
395,1014.36
396,1139.292
397,815.041
398,932.912
399,938.847
400,1314.8
401,980.846
402,779.076
403,927.303
404,965.56
405,1297.62
406,871.276
407,1146.112
408,755.616
409,751.333
410,825.33
411,851.181
412,917.524
413,1090.733
414,882.234
415,856.145
416,837.408
417,890.712
418,922.108
419,1013.142
420,902.58
421,896.309
422,877.76
423,850.23
424,888.28
425,967.3
426,904.824
427,845.033
428,976.696
429,877.305
430,927.51
431,1050.778
432,948.24
433,839.154
434,898.38
435,870.0
436,792.212
437,946.105
438,849.282
439,875.366
440,930.6
441,796.887
442,938.808
443,1003.838
444,839.16
445,972.325
446,897.798
447,846.171
448,1121.344
449,960.411
450,945.0
451,804.584
452,1018.356
453,852.546
454,995.168
455,882.245
456,823.536
457,844.993
458,904.092
459,917.541
460,1098.02
461,866.68
462,885.654
463,898.683
464,867.68
465,963.015
466,960.892
467,905.513
468,860.652
469,907.046
470,903.34
471,918.921
472,824.584
473,961.136
474,975.492
475,857.375
476,865.844
477,954.0
478,990.416
479,872.259
480,903.84
481,883.116
482,904.232
483,965.517
484,945.252
485,895.31
486,866.052
487,913.612
488,867.664
489,886.557
490,920.22
491,888.71
492,946.116
493,878.033
494,936.13
495,893.475
496,894.784
497,967.659
498,902.874
499,889.218
500,957.0
501,818.634
