2,28646.976
3,26526.366
4,29749.184
5,13439.23
6,19134.342
7,24124.247
8,25637.256
9,23756.616
10,16316.9
11,10953.415
12,7369.488
13,8921.64
14,10844.428
15,17424.405
16,13284.72
17,11624.838
18,14899.788
19,16750.609
20,6619.6
21,9831.066
22,9150.966
23,14683.729
24,9091.584
25,8315.225
26,8190.728
27,8926.443
28,13000.12
29,10692.561
30,12109.23
31,16045.662
32,7395.168
33,3780.81
34,11770.97
35,7374.745
36,8213.58
37,5101.856
38,10858.424
39,9009.507
40,4839.88
41,3533.298
42,7220.262
43,9505.451
44,7991.324
45,2908.215
46,5477.358
47,4861.586
48,4000.224
49,3894.716
50,6830.0
51,4506.207
52,7089.108
53,7341.454
54,8284.518
55,6401.67
56,5194.504
57,5000.268
58,3762.228
59,5985.491
60,5397.78
61,2402.18
62,4481.608
63,5366.907
64,5153.984
65,7116.33
66,9144.234
67,3789.989
68,3790.184
69,1165.548
70,1600.69
71,2066.668
72,2195.28
73,2876.565
74,2826.874
75,4421.775
76,3818.164
77,4398.779
78,5733.468
79,5154.355
80,3799.76
81,2295.54
82,5252.674
83,4221.048
84,3467.52
85,3001.435
86,1658.08
87,2772.777
88,2356.288
89,5041.227
90,1866.51
91,2727.634
92,2730.376
93,2802.183
94,5321.904
95,4076.545
96,3543.936
97,6783.307
98,4107.18
99,3392.532
100,2407.7
101,3123.728
102,2981.256
103,4073.135
104,4880.616
105,4083.975
106,3002.556
107,2272.466
108,3806.352
109,2968.07
110,3962.31
111,1620.156
112,2363.2
113,2007.784
114,5025.006
115,3330.63
116,3867.44
117,1789.866
118,5349.058
119,3173.492
120,3465.0
121,1220.406
122,1516.338
123,3481.269
124,2910.652
125,2688.25
126,3806.964
127,3225.673
128,2136.704
129,1612.5
130,3640.91
131,1737.191
132,2439.756
133,2794.596
134,3999.9
135,4133.835
136,3400.408
137,2183.917
138,1991.202
139,3424.96
140,1370.18
141,4563.183
142,1843.302
143,3183.037
144,6867.648
145,4005.48
146,2396.152
147,5588.499
148,6326.704
149,2095.387
150,4751.25
151,5013.351
152,3640.704
153,1036.881
154,1764.07
155,2070.025
156,2642.484
157,4928.073
158,2209.63
159,3567.483
160,2785.44
161,2484.23
162,2509.704
163,3896.189
164,1606.544
165,1940.895
166,2577.98
167,5046.072
168,1544.256
169,2182.128
170,2071.11
171,3178.548
172,2704.012
173,2593.616
174,3047.958
175,3354.225
176,1637.504
177,2765.802
178,1188.15
179,1464.399
180,2001.06
181,1331.979
182,1434.524
183,908.595
184,1375.768
185,2082.36
186,2976.372
187,2021.47
188,1924.932
189,1227.555
190,2800.79
191,998.357
192,2306.304
193,2861.611
194,2188.126
195,2752.62
196,758.128
197,1503.701
198,2512.224
199,1562.946
200,1413.6
201,1850.406
202,1798.81
203,2065.525
204,2475.336
205,2498.13
206,2688.094
207,1178.037
208,2688.608
209,3016.915
210,1398.81
211,2278.8
212,2805.608
213,1416.237
214,1517.26
215,1921.885
216,1689.12
217,2115.533
218,711.77
219,1392.183
220,1626.9
221,1558.492
222,2651.79
223,2147.713
224,2712.416
225,2697.75
226,2038.746
227,2273.405
228,1191.3
229,1831.084
230,883.89
231,1400.322
232,4457.88
233,4309.102
234,2787.174
235,2161.53
236,3660.832
237,2170.92
238,3116.134
239,2140.962
240,2965.44
241,2885.493
242,1496.044
243,1482.057
244,9586.028
245,6034.35
246,7588.362
247,6485.973
248,6686.328
249,11480.643
250,18016.25
251,22326.199
252,22331.484
253,4427.5
254,11561.572
255,7997.055
256,11536.64
257,18862.258
258,26036.07
259,22468.509
260,15221.18
261,26017.263
262,11556.558
263,11557.272
264,11463.144
265,18776.31
266,11606.378
267,11595.543
268,18743.384
269,11695.582
270,18789.3
271,29646.587
272,29655.888
273,15197.091
274,22434.024
275,22365.2
276,15180.276
277,11567.243
278,11500.026
279,44027.595
280,18792.2
281,11603.052
282,22388.544
283,15148.99
284,15268.124
285,26027.625
286,33262.086
287,7971.425
288,18864.864
289,11519.54
290,22465.43
291,18800.055
292,773.8
293,18706.878
294,18752.496
295,15154.445
296,4353.864
297,7923.96
298,22437.91
299,8022.768
