Time [s],Channel 4,Channel 8
1953.265164480,1,0
1953.364844640,0,0
1964.959972480,1,0
1964.960747040,0,0
1967.532512160,0,1
1967.532512320,0,0
1970.585201600,1,0
1970.800526880,0,0
1973.831333920,1,0
1973.832044320,0,0
1976.250198720,0,1
1976.250198880,0,0
1982.488958880,1,0
1982.489714560,0,0
1985.449534880,0,1
1985.452076960,0,0
2324.295634720,1,0
2324.515398240,0,0
2339.321540320,0,1
2339.433538720,0,0
2348.038939360,0,1
2348.130452000,0,0
2356.517744000,0,1
2356.857990240,0,0
2359.697336480,1,0
2359.796876320,0,0
2365.234575840,0,1
2365.546346080,1,1
2365.547041440,0,1
2365.553001920,0,0
2379.742965440,0,1
2380.075948960,0,0
2385.549410560,0,1
2385.878296000,0,0
2400.169237760,0,1
2400.169237920,0,0
2400.603292320,0,1
2400.605792160,0,0
2768.616552320,1,0
2768.616552480,0,0
2771.671814240,0,1
2771.929725120,0,0
2771.929726080,0,1
2771.929726720,0,0
2786.184713920,0,1
2786.400297120,0,0
2791.993533280,0,1
2792.340307360,0,0
2792.340308480,0,1
2792.340308800,0,0
2797.796993440,0,1
2798.027582400,0,0
2806.822722880,1,0
2806.929807840,0,0
2812.438244000,1,0
2812.782336480,0,0
3198.184089120,1,0
3198.184089280,0,0
3201.327211840,0,1
3201.555506720,0,0
3201.555507680,0,1
3201.555508480,0,0
3207.133535200,0,1
3207.355306560,0,0
3212.877143360,1,0
3212.877143520,0,0
3212.937070400,0,1
3213.155821120,0,0
3213.155821920,0,1
3213.155823040,0,0
3230.578234560,0,1
3230.683230560,0,0
3233.586132160,1,0
3233.700356640,0,0
3239.321149120,1,0
3239.321865600,0,0
3259.772907040,1,0
3259.773740480,0,0
3262.342042080,0,1
3262.342042240,0,0
3265.397988320,1,0
3265.720308160,0,0
3271.011491040,0,1
3271.011491200,0,0
3271.072314400,0,1
3271.072314560,0,0
3271.096620000,0,1
3271.096620160,0,0
3282.611683840,0,1
3282.611684000,0,0
3297.224857600,0,1
3297.224857760,0,0
3305.940999040,0,1
3305.940999200,0,0
3308.837787360,0,1
3308.837787520,0,0
3314.640736480,0,1
3314.640736640,0,0
3334.896494080,0,1
3334.896494240,0,0
3346.527105280,0,1
3346.527105440,0,0
3358.101850720,0,1
3358.101850880,0,0
3375.526945920,0,1
3375.526946080,0,0
3384.268477120,0,1
3384.268477280,0,0
3390.061385920,0,1
3390.061386080,0,0
3448.147267520,0,1
3448.147267680,0,0
3459.695173760,0,1
3459.695173920,0,0
3474.224766080,0,1
3474.224766240,0,0
3488.755685280,0,1
3488.755685440,0,0
3517.794137120,0,1
3517.794137280,0,0
3520.698683360,0,1
3520.698683520,0,0
3543.882704480,0,1
3543.882704640,0,0
3549.756352800,0,1
3549.756352960,0,0
3575.835830720,0,1
3575.835830880,0,0
3596.197321600,0,1
3596.197321760,0,0
3613.628614080,0,1
3613.628614240,0,0
3622.267991040,0,1
3622.267991200,0,0
3630.803918560,1,0
3631.018051520,0,0
3631.063899680,0,1
3631.063899840,0,0
3634.048407040,1,0
3634.049125120,0,0
3636.995924000,0,1
3637.110404960,0,0
3639.565927360,1,0
3639.788055360,0,0
3645.737577600,1,0
3645.846721280,0,0
3651.509633280,0,1
3651.623960000,0,0
3657.175723200,1,0
3657.175723360,0,0
3660.000309440,0,1
3660.244345120,1,1
3660.326983200,1,0
3660.343914880,0,0
3663.176454080,1,0
3663.177152160,0,0
4057.568973600,1,0
4057.913092000,0,0
4060.491427520,1,0
4060.814988960,0,0
4066.338416640,1,0
4066.556722720,0,0
4066.657566080,0,1
4066.773129440,0,0
4075.144486880,0,1
4075.486298880,0,0
4080.950550720,0,1
4081.191331520,0,0
4081.191332480,0,1
4081.191333440,0,0
4084.193354560,1,0
4084.304608160,0,0
4089.936817280,1,0
4090.042024960,0,0
4092.894408160,0,1
4092.997215840,0,0
4110.405070240,1,0
4110.405888160,0,0
4113.418058400,0,1
4113.420537600,0,0
4484.354216800,1,0
4484.567460800,0,0
4487.375267520,1,0
4487.375267680,0,0
4490.293614560,0,1
4490.522676960,0,0
4493.153896800,1,0
4493.153896960,0,0
4496.100140640,0,1
4496.362951360,1,1
4496.441656160,1,0
4496.466086080,0,0
4501.909409600,0,1
4502.127504960,0,0
4507.715969920,0,1
4507.948650400,0,0
4516.719268000,1,0
4516.822703360,0,0
4519.649695680,1,0
4519.754560000,0,0
4525.136259680,0,1
4525.480057920,0,0
4917.299896480,0,1
4917.408554720,0,0
4923.106942240,0,1
4923.211452160,0,0
4923.211453280,0,1
4923.211453920,0,0
4926.000844160,0,1
4926.108833600,0,0
4929.006271520,1,0
4929.103895360,0,0
4934.402035360,1,0
4934.628013120,0,0
4937.649656640,1,0
4937.758653920,0,0
4943.202542560,0,1
4943.500052640,1,1
4943.531801600,1,0
4943.605497120,0,0
4946.105816160,0,1
4946.327700800,0,0
4958.006398400,1,0
4958.107669120,0,0
4960.846789440,0,1
4960.955842560,0,0
5340.744622560,1,0
5340.970661920,0,0
5352.563262720,0,1
5352.796451840,0,0
5355.402168480,1,0
5355.402168640,0,0
5355.461372640,0,1
5355.685676160,0,0
5355.685677280,0,1
5355.685677440,0,0
5364.405616000,0,1
5364.510087200,0,0
5367.361320960,1,0
5367.474182400,0,0
5370.193921920,1,0
5370.194720800,0,0
5378.948031520,1,0
5379.058516960,0,0
5381.590267360,0,1
5381.923149280,0,0
5387.832609120,0,1
5387.941224320,0,0
5770.847246720,0,1
5771.257907680,0,0
5773.417433440,1,0
5773.417433600,0,0
5776.659706720,0,1
5776.774597600,0,0
5782.238275520,0,1
5782.462096320,0,0
5788.056951200,0,1
5788.286891840,0,0
5796.753592800,0,1
5796.977006560,0,0
5808.670396160,1,0
5808.766058720,0,0
5811.595688160,1,0
5811.596466560,0,0
5823.281746560,1,0
5823.315583520,1,1
5823.394413600,0,1
5823.425495520,0,0
6211.849716640,1,0
6212.074625440,0,0
6215.033747520,0,1
6215.139970560,0,0
6223.765316320,1,0
6223.868662880,0,0
6229.599559520,1,0
6229.600270400,0,0
6235.229520960,1,0
6235.446622880,0,0
6235.571500960,0,1
6235.680574080,0,0
6615.145952480,1,0
6615.371022240,0,0
6620.993641440,1,0
6621.212022560,0,0
6627.235889920,0,1
6627.543735360,0,0
6638.524842560,1,0
6638.844259200,1,1
6638.853408640,0,1
6638.955265120,0,0
6641.778400960,1,0
6641.894706400,0,0
6647.291754560,1,0
6647.515979040,0,0
6647.553403680,0,1
6647.654262560,0,0
6656.066011200,1,0
6656.066011360,0,0
6659.093361280,1,0
6659.093361440,0,0
6661.845813440,0,1
6662.181982080,0,0
6662.181983040,0,1
6662.181984000,0,0
6664.935524000,1,0
6664.935524160,0,0
6667.649565280,0,1
6667.974956480,1,1
6667.987918240,1,0
6667.987919200,1,1
6667.987919840,1,0
6668.085867840,0,0
7044.852776160,1,0
7045.077942880,0,0
7048.141195520,0,1
7048.240207040,0,0
7051.046325280,0,1
7051.172314080,0,0
7056.768430720,1,0
7056.769221760,0,0
7062.431617760,0,1
7062.662466080,0,0
7068.239498560,0,1
7068.463378240,0,0
7071.382567840,1,0
7071.482115360,0,0
7074.299003360,1,0
7074.299710400,0,0
7082.844417120,1,0
7083.173610080,0,0
7085.990013280,1,0
7086.089311840,0,0
7094.538396640,1,0
7094.758330400,0,0
7097.778491040,1,0
7097.779174240,0,0
7100.603801600,1,0
7100.604490240,0,0
7106.522991360,0,1
7106.525501920,0,0
7466.121504640,1,0
7466.222858240,0,0
7474.557402080,1,0
7474.893514560,0,0
7477.703847200,1,0
7477.704605280,0,0
7477.774730880,0,1
7477.885001120,0,0
7483.578270240,0,1
7483.682914080,0,0
7486.487948640,0,1
7486.592662560,0,0
7492.094233760,1,0
7492.415184800,0,0
7497.936343040,1,0
7498.168480000,0,0
7498.192996800,0,1
7498.298496800,0,0
7503.677875680,0,1
7503.997460800,1,1
7503.998162880,0,1
7504.010799680,0,0
7892.665595840,0,1
7892.894348960,0,0
7910.249444000,1,0
7910.250174560,0,0
7913.166628320,1,0
7913.167368640,0,0
7913.198892800,0,1
7913.301409120,0,0
7918.781103840,1,0
7919.309167200,0,0
7921.688217440,0,1
7922.455740000,0,0
7927.498896960,0,1
7927.568258080,1,1
7927.568258240,0,1
7927.773260960,1,1
7927.820407360,1,0
7927.882031040,0,0
7930.687561280,1,0
7930.688314400,0,0
7933.720298080,1,0
7933.721053440,0,0
7936.207983680,0,1
7936.207983840,0,0
7939.105446560,0,1
7939.105446720,0,0
7939.242024480,1,0
7939.463293920,0,0
7942.450495200,0,1
7942.484735360,1,1
7942.485510400,0,1
7942.555612000,0,0
7951.149222240,1,0
7951.149958400,0,0
7954.169399040,0,1
7954.174264320,0,0
7954.174264640,0,1
7954.174265760,0,0
8296.440996640,1,0
8296.443505600,0,0
8328.097362400,0,1
8328.313223680,0,0
8331.216093920,0,1
8331.302418240,1,1
8331.313814560,1,0
8331.411502720,0,0
8351.649779360,1,0
8351.745681600,0,0
8737.422749280,0,1
8737.748691680,0,0
8743.373841600,1,0
8743.477156480,0,0
8746.356590240,0,1
8746.457278880,0,0
8751.935501600,0,1
8752.270354880,0,0
8757.968785760,0,1
8758.075060960,0,0
8760.703046400,1,0
8760.703046560,0,0
8772.257123840,0,1
8772.587964480,0,0
8795.830599840,1,0
8795.830600000,0,0
8810.386287200,1,0
8810.386287360,0,0
8822.103011840,1,0
8822.103012000,0,0
8824.974006880,1,0
8824.974007040,0,0
8854.288147360,1,0
8854.288147520,0,0
8865.958059360,1,0
8865.958059520,0,0
8871.765441280,1,0
8871.765441440,0,0
8906.890509280,1,0
8906.890509440,0,0
8936.095653280,1,0
8936.095653440,0,0
8950.707161440,1,0
8950.707161600,0,0
8956.518554560,1,0
8956.518554720,0,0
8985.779921120,1,0
8985.779921280,0,0
9014.969257120,1,0
9014.969257280,0,0
9023.798505440,1,0
9023.798505600,0,0
9044.155834080,1,0
9044.155834240,0,0
9090.933721760,1,0
9090.933721920,0,0
9128.899412160,1,0
9128.899412320,0,0
9137.702095200,1,0
9137.702095360,0,0
9155.449775200,0,1
9155.665626560,0,0
9192.136788640,1,0
9192.136788800,0,0
9213.794863040,1,0
9213.896388800,0,0
9222.434877440,0,1
9222.555691200,0,0
9225.289600960,1,0
9225.290319520,0,0
9236.977959520,1,0
9237.083350400,0,0
9242.498253440,1,0
9242.721930560,0,0
9245.647289440,1,0
9245.759946720,0,0
9248.575611520,1,0
9248.677224640,0,0
9269.190105280,0,1
9269.192688640,0,0
9277.368624320,0,1
9277.368624480,0,0
9277.785459040,1,0
9277.786184160,0,0
9280.353566080,0,1
9280.353566240,0,0
9283.627827840,1,0
9283.628629440,0,0
9309.355084960,0,1
9309.355085120,0,0
9329.655365280,0,1
9329.655365440,0,0
9350.007597760,0,1
9350.007597920,0,0
9355.833358240,0,1
9355.833358400,0,0
9381.931159520,0,1
9381.931159680,0,0
9390.563598720,0,1
9390.563598880,0,0
9408.056220000,0,1
9408.056220160,0,0
9408.075901280,0,1
9408.075901440,0,0
9434.180849920,0,1
9434.180850080,0,0
9466.125206080,0,1
9466.125206240,0,0
9474.751200960,0,1
9474.751201120,0,0
9474.777095360,0,1
9474.777095520,0,0
9477.704497440,0,1
9477.704497600,0,0
9538.661120320,0,1
9538.661120480,0,0
9559.020843200,0,1
9559.020843360,0,0
9570.631379200,0,1
9570.631379360,0,0
9573.478784320,0,1
9573.478784480,0,0
9625.786005120,0,1
9625.786005280,0,0
9663.644897440,0,1
9663.751658560,0,0
9666.462687680,1,0
9666.567488800,0,0
9677.931309920,0,1
9678.253017280,1,1
9678.267313280,1,0
9678.267314400,1,1
9678.267314720,1,0
9678.367357600,0,0
9683.734505280,0,1
9684.084712960,0,0
9686.694839520,1,0
9687.005455040,0,0
9689.872961280,0,1
9689.974647840,0,0
10072.548835360,1,0
10072.769673280,0,0
10078.391337120,1,0
10078.722857600,0,0
10090.353864160,0,1
10090.460377120,0,0
10095.943463840,0,1
10096.265563840,0,0
10098.848941600,0,1
10099.076944960,0,0
10101.815560000,1,0
10101.815560160,0,0
10101.842504320,1,0
10101.842504480,0,0
10101.863991680,1,0
10101.863991840,0,0
10110.679767520,0,1
10110.780649440,0,0
10110.780650400,0,1
10110.780650560,0,0
10145.667570400,1,0
10145.667570560,0,0
10160.284587360,1,0
10160.284587520,0,0
10160.291324960,1,0
10160.291325120,0,0
10183.668664800,1,0
10183.668664960,0,0
10206.986994880,1,0
10206.986995040,0,0
10233.280523360,1,0
10233.280523520,0,0
10250.881825440,1,0
10250.881825600,0,0
10274.262395200,1,0
10274.262395360,0,0
10348.709622400,0,1
10348.821352160,0,0
10384.712213120,1,0
10384.712213280,0,0
10415.399552320,1,0
10415.497756320,0,0
10429.791594400,0,1
10429.912913920,1,1
10429.986129600,1,0
10430.020244160,0,0
10435.759857120,1,0
10435.760608320,0,0
10441.601934080,1,0
10441.708928000,0,0
10447.117513600,1,0
10447.338661280,0,0
10450.039866080,1,0
10450.261286880,0,0
10458.793239840,0,1
10459.128713760,0,0
10461.698696320,0,1
10461.795835840,1,1
10461.795836000,0,1
10461.916103520,0,0
10464.598657120,0,1
10464.852468160,0,0
10464.852468960,0,1
10464.852469760,0,0
10467.503907360,0,1
10467.727716160,0,0
10470.406740480,0,1
10470.747520800,0,0
10470.747520960,0,1
10470.747522080,0,0
10479.340311040,1,0
10479.340311200,0,0
10484.918005760,0,1
10485.137365440,0,0
10485.158263200,1,0
10485.158263360,0,0
10488.043462720,1,0
10488.043462880,0,0
10526.019816000,1,0
10526.019816160,0,0
10581.641907520,1,0
10581.641907680,0,0
10602.019257920,1,0
10602.019258080,0,0
10613.771981280,1,0
10613.771981440,0,0
10634.160456480,1,0
10634.160456640,0,0
10692.649917280,1,0
10692.649917440,0,0
10765.724808000,1,0
10765.724808160,0,0
10786.100536960,1,0
10786.100537120,0,0
10794.873994240,1,0
10794.873994400,0,0
10812.414494560,1,0
10812.414494720,0,0
10824.137214240,1,0
10824.137214400,0,0
10835.855007040,1,0
10835.855007200,0,0
10841.695934240,1,0
10841.695934400,0,0
10853.385464480,1,0
10853.385464640,0,0
10859.578212000,0,1
10859.709845760,0,0
10862.481896160,0,1
10862.595617120,0,0
10865.315230560,1,0
10865.412983200,0,0
10876.997648160,0,1
10877.339060640,0,0
10879.937937120,1,0
10880.039528320,0,0
10882.845744000,1,0
10882.846462880,0,0
10894.188210720,0,1
10894.427814560,0,0
10897.095677600,0,1
10897.315151840,0,0
10897.348616000,1,0
10897.457312960,0,0
10900.281744160,1,0
10900.390765760,0,0
10909.243752480,0,1
10909.265036160,0,0
11277.527307520,0,1
11277.633764320,0,0
11286.343353760,1,0
11286.446748800,0,0
11291.966040800,1,0
11292.071268480,0,0
11300.758458080,0,1
11300.860813440,0,0
11306.330898720,0,1
11306.544710880,0,0
11309.448747520,0,1
11309.560545600,0,0
11312.352393760,0,1
11312.468455680,0,0
11315.350756640,1,0
11315.454513920,0,0
11332.452664960,0,1
11332.669753280,0,0
11683.973697760,1,0
11683.976025760,0,0
11692.640758080,1,0
11692.747841120,0,0
11701.066219680,0,1
11701.415218560,0,0
11701.415219520,0,1
11701.415220000,0,0
11703.968869440,0,1
11704.194739040,0,0
11707.047026720,1,0
11707.148349440,0,0
11709.994759520,0,1
11710.103658080,0,0
11718.479440000,0,1
11718.699425600,0,0
11718.699426720,0,1
11718.699427520,0,0
11721.515795840,1,0
11721.515796000,0,0
11721.606533280,0,1
11721.713024160,0,0
11721.713025120,0,1
11721.713025600,0,0
11724.506325760,0,1
11724.572327680,1,1
11724.618998240,1,0
11724.673582400,0,0
12113.218582560,0,1
12113.435992800,0,0
12127.836293120,1,0
12127.836293280,0,0
12130.625009760,0,1
12130.838167840,0,0
12133.809592160,1,0
12133.918590720,0,0
12145.139411360,0,1
12145.362168320,0,0
12145.362168480,0,1
12145.362169600,0,0
12145.362170560,0,1
12145.362170880,0,0
12531.316689280,0,1
12531.426482080,0,0
12536.839637760,1,0
12537.063878080,0,0
12548.539521600,1,0
12548.539521760,0,0
12551.636681920,0,1
12551.749504000,0,0
12551.749504320,0,1
12551.749505440,0,0
12560.446566880,1,0
12560.553587040,0,0
12934.550781120,0,1
12934.781149760,0,0
12943.261877280,0,1
12943.591983040,0,0
12946.480079680,1,0
12946.586930880,0,0
12954.872935040,0,1
12955.099620160,0,0
12957.951186080,1,0
12958.050596320,0,0
12963.578603840,0,1
12963.805209760,0,0
12969.386474400,0,1
12969.617057920,0,0
12969.617058400,0,1
12969.617059360,0,0
12972.376787040,1,0
12972.376787200,0,0
12975.189302400,0,1
12975.521442720,0,0
12975.521443840,0,1
12975.521444640,0,0
12978.091942080,0,1
12978.416983200,0,0
12978.416984320,0,1
12978.416984640,0,0
13027.872860800,1,0
13027.872860960,0,0
13048.415902880,1,0
13048.415903040,0,0
13074.638463680,1,0
13074.638463840,0,0
13086.375878880,1,0
13086.375879040,0,0
13098.019231680,1,0
13098.019231840,0,0
13141.872597920,1,0
13141.872598080,0,0
13144.839224160,1,0
13144.839224320,0,0
13156.481183680,1,0
13156.481183840,0,0
13168.208620800,1,0
13168.208620960,0,0
13191.563205280,1,0
13191.563205440,0,0
13211.942380960,1,0
13211.942381120,0,0
13229.520979200,1,0
13229.520979360,0,0
13244.095894560,1,0
13244.095894720,0,0
13277.325179840,1,0
13277.327662400,0,0
13297.228417600,1,0
13297.450413440,0,0
13314.973550240,0,1
13315.084853280,0,0
13317.745377920,1,0
13317.745378080,0,0
13320.627665760,1,0
13320.627665920,0,0
13341.079365280,1,0
13341.079365440,0,0
13446.279172320,1,0
13446.279172480,0,0
13449.204241120,1,0
13449.204241280,0,0
13449.270118240,1,0
13449.270118400,0,0
13452.175033760,1,0
13452.175033920,0,0
13478.412748640,1,0
13478.412748800,0,0
13510.586021280,1,0
13510.586021440,0,0
13528.074233440,1,0
13528.074233600,0,0
13621.609454400,1,0
13621.609454560,0,0
13665.486214400,1,0
13665.486214560,0,0
13685.878204160,1,0
13685.878204320,0,0
13686.363291680,0,1
13686.460508000,0,0
13697.741175680,0,1
13698.084749280,0,0
13703.762015840,0,1
13703.876801920,0,0
13706.663568320,0,1
13706.779259360,0,0
13706.779260160,0,1
13706.779261440,0,0
13712.252152960,0,1
13712.477732480,0,0
13715.063605920,1,0
13715.063606080,0,0
13724.080055840,0,1
13724.181396800,0,0
13729.658760960,0,1
13729.876204000,0,0
13729.876204960,0,1
13729.876205760,0,0
13741.263643520,0,1
13741.485662080,0,0
13756.017721920,1,0
13756.017722080,0,0
13799.900592640,1,0
13799.900592800,0,0
13805.740668960,1,0
13805.740669120,0,0
13870.768928800,1,0
13870.768928960,0,0
13895.014636960,0,1
13895.239426240,0,0
13897.915963040,0,1
13898.148836800,0,0
13931.441500960,1,0
13931.441501120,0,0
13937.520304000,1,0
13937.520304160,0,0
13956.165895200,0,1
13956.285242720,0,0
13959.072187520,0,1
13959.185279680,0,0
13961.963485280,0,1
13962.058588640,0,0
13967.549059360,0,1
13967.887280960,0,0
13973.905088800,1,0
13973.905088960,0,0
14028.476563520,0,1
14028.706111200,0,0
14034.575661440,1,0
14034.575661600,0,0
14101.011293440,0,1
14101.335996000,0,0
14103.915479680,0,1
14104.251301120,0,0
14131.593380160,1,0
14131.593380320,0,0
14134.603027840,1,0
14134.603028000,0,0
14161.945613600,0,1
14162.283098720,0,0
14162.283099680,0,1
14162.283100160,0,0
14171.027567840,1,0
14171.027568000,0,0
14192.253115040,1,0
14192.253115200,0,0
14210.464744800,1,0
14210.464744960,0,0
14228.900095200,1,0
14229.011281920,0,0
14237.398726560,0,1
14237.607585280,0,0
14240.292882240,0,1
14240.475275840,1,1
14240.475996640,0,1
14240.981077600,0,0
14246.096274080,0,1
14246.324484000,0,0
14637.886433280,0,1
14638.108510240,0,0
14638.108510400,0,1
14638.108511360,0,0
14643.621113920,1,0
14643.621114080,0,0
14649.645025440,1,0
14649.752062560,0,0
14658.199743040,0,1
14658.535931520,0,0
14666.906455520,0,1
14667.284229920,1,1
14667.285003360,0,1
14667.461972480,0,0
14670.094284320,1,0
14670.095105760,0,0
14673.131119360,1,0
14673.131742400,0,0
14675.941965120,1,0
14675.942694560,0,0
14676.042041920,0,1
14676.145039680,0,0
15052.930680800,0,1
15053.157948320,0,0
15058.735724960,0,1
15059.047206560,1,1
15059.058114240,1,0
15059.146848160,0,0
15073.248138720,0,1
15073.428720960,1,1
15073.429534240,0,1
15073.587080000,0,0
15082.197733440,1,0
15082.301143040,0,0
15090.670132000,0,1
15090.670132160,0,0
15090.995066400,0,1
15091.057921120,1,1
15091.058649920,0,1
15091.097813920,0,0
15108.492465120,1,0
15108.606383200,1,1
15108.606850240,0,1
15108.608940960,0,0
15485.209404480,1,0
15485.447434880,0,0
15494.304909120,0,1
15494.411340800,0,0
15499.874331360,0,1
15500.101196640,0,0
15502.828359680,1,0
15502.828359840,0,0
15503.067760320,1,0
15503.173270560,0,0
15505.693972960,0,1
15505.927517760,0,0
15511.738743360,1,0
15511.853503680,0,0
15520.503366080,1,0
15520.504118720,0,0
15540.738486080,1,0
15541.070917280,0,0
15543.482151520,0,1
15543.482151680,0,0
15543.875931200,1,0
15543.973482720,0,0
15549.278668160,0,1
15549.278668320,0,0
15549.647118240,0,1
15549.762892640,0,0
15885.682992800,1,0
15885.682992960,0,0
15889.018553120,1,0
15889.121763520,0,0
15900.595324640,1,0
15900.698886880,0,0
15909.044075840,1,0
15909.044076000,0,0
15912.247169600,0,1
15912.353569120,0,0
15914.929860640,1,0
15914.929860800,0,0
15915.112799680,1,0
15915.225256800,0,0
15915.259045440,0,1
15915.259903200,0,0
15929.783128960,0,1
15929.888806720,0,0
15935.575679200,0,1
15935.711149280,0,0
15953.086525280,1,0
15953.191779360,0,0
15955.594027680,0,1
15955.594027840,0,0
15956.005269760,1,0
15956.006023520,0,0
15958.932682240,1,0
15958.933383520,0,0
15964.550168160,1,0
15964.804942080,1,1
15964.807449760,1,0
15964.807450240,1,1
15964.807451360,1,0
15964.869882240,0,0
16315.322391680,1,0
16315.541802400,0,0
16327.231978240,1,0
16327.232679200,0,0
16344.726936800,0,1
16344.843581600,0,0
16347.639616960,0,1
16347.735057440,0,0
16367.954649280,1,0
16367.954649440,0,0
16376.771858400,1,0
16376.771858560,0,0
16391.299083200,1,0
16391.299083360,0,0
16400.174264000,1,0
16400.174264160,0,0
16429.383354720,1,0
16429.383354880,0,0
16516.955432480,1,0
16516.955432640,0,0
16525.754724160,1,0
16525.754724320,0,0
16537.496518720,1,0
16537.496518880,0,0
16575.508818400,1,0
16575.508818560,0,0
16639.764514880,1,0
16639.764515040,0,0
16654.301697120,1,0
16654.301697280,0,0
16654.375189280,1,0
16654.375189440,0,0
16677.746174880,1,0
16677.746175040,0,0
16689.376901120,1,0
16689.376901280,0,0
16709.873280000,1,0
16709.873280160,0,0
16727.907960320,1,0
16727.910430400,0,0
16739.483580480,0,1
16739.590463680,0,0
16742.422154560,1,0
16742.523570080,0,0
16750.880771040,0,1
16751.062447520,1,1
16751.063243520,0,1
16751.214478880,0,0
16765.579814400,1,0
16765.617668800,1,1
16765.692582400,0,1
16765.736298720,0,0
16774.176708960,0,1
16774.176709120,0,0
16777.034383680,1,0
16777.261503360,0,0
16780.133044640,0,1
16780.241399520,0,0
16794.417718560,0,1
16794.645098400,0,0
17154.573357920,1,0
17154.674472800,0,0
17163.067689120,0,1
17163.298026080,0,0
17177.834123200,1,0
17177.950357920,0,0
17180.489535680,0,1
17180.757307360,1,1
17180.758015840,0,1
17180.808380960,0,0
17183.568947680,1,0
17183.569743520,0,0
17198.187370560,1,0
17198.296367040,0,0
17201.203897280,1,0
17201.204735360,0,0
17203.760041920,0,1
17203.760042080,0,0
17204.134996960,1,0
17204.135710720,0,0
17207.054202720,1,0
17207.055009440,0,0
17209.831213920,0,1
17209.935778560,0,0
17209.935779360,0,1
17209.935780000,0,0
17578.389089600,1,0
17578.484536800,0,0
17584.116612320,1,0
17584.117297920,0,0
17595.592757280,0,1
17595.910621600,0,0
17595.910622720,0,1
17595.910623040,0,0
17598.493843680,1,0
17598.493843840,0,0
17601.379619360,1,0
17601.379619520,0,0
17601.395779200,0,1
17601.626505120,0,0
17613.001849440,0,1
17613.245938560,1,1
17613.322611520,1,0
17613.352972320,0,0
17619.153555360,0,1
17619.262678880,0,0
17630.771720160,1,0
17630.878610720,0,0
17633.749706240,0,1
17633.846815680,0,0
18004.893236960,0,1
18005.136200320,0,0
18016.728762240,1,0
18016.832343680,0,0
18025.213677600,0,1
18025.431483360,0,0
18040.018440800,1,0
18040.127595520,0,0
18045.533451040,0,1
18045.771403040,0,0
18463.870065760,1,0
18463.971423200,0,0
18466.776520640,1,0
18466.877814720,0,0
18469.693925280,0,1
18470.080833120,0,0
18472.291716800,1,0
18472.511154080,0,0
18475.443379520,1,0
18475.548343680,0,0
18478.389638560,0,1
18478.500619360,0,0
18481.279146400,1,0
18481.380315360,0,0
18484.205031200,1,0
18484.313794560,0,0
18855.684143680,0,1
18855.785509440,0,0
18864.168162080,0,1
18864.311981920,1,1
18864.382288960,1,0
18864.382290080,1,1
18864.382290240,1,0
18864.421044640,0,0
18867.068708960,0,1
18867.298612640,0,0
18878.675204480,0,1
18879.011047040,0,0
18881.511599360,1,0
18881.729213120,0,0
18890.277895520,1,0
18890.277895680,0,0
18890.600514880,1,0
18890.703804320,0,0
18896.349527840,1,0
18896.456644000,0,0
18896.518976800,0,1
18896.622257120,0,0
18904.888342400,1,0
18905.031292960,1,1
18905.114163040,0,1
18905.152129600,0,0
18916.579444000,1,0
18916.921235840,0,0
18922.744284160,0,1
18922.746819840,0,0
