Time [s],Channel 3,Channel 15
24.000983200,0,0
24.000983360,1,0
24.000983520,0,0
24.002825440,1,0
24.004667840,0,0
24.006510080,1,0
24.008352640,0,0
24.010196160,1,0
24.012038560,0,0
24.012038720,1,0
24.012038880,0,0
24.013882240,1,0
24.015724640,0,0
24.017566880,1,0
24.019409280,0,0
24.021251680,1,0
24.023094240,0,0
24.024936640,1,0
24.026780160,0,0
24.028622560,1,0
24.030466240,0,0
24.030466400,1,0
24.030466560,0,0
24.032308640,1,0
24.034151040,0,0
24.035993440,1,0
24.037837120,0,0
24.039679520,1,0
24.041522240,0,0
24.043364320,1,0
24.045206720,0,0
24.047050400,1,0
24.048892800,0,0
24.050736480,1,0
24.052578880,0,0
24.054422400,1,0
24.056264960,0,0
24.058107200,1,0
24.059949600,0,0
24.061792000,1,0
24.063635840,0,0
24.065478080,1,0
24.067321760,0,0
24.069164160,1,0
24.071006720,0,0
24.072848640,1,0
24.074691040,0,0
24.076533280,1,0
24.078375680,0,0
24.080219200,1,0
24.082061600,0,0
24.083905280,1,0
24.085747680,0,0
24.087589920,1,0
24.089432480,0,0
24.091276000,1,0
24.093118560,0,0
24.094962080,1,0
24.096804480,0,0
24.098646880,1,0
24.100490720,0,0
24.102333120,1,0
24.104176960,0,0
24.106019200,1,0
24.107862880,0,0
24.109705440,1,0
24.111548000,0,0
24.113390400,1,0
24.115232960,0,0
24.117076480,1,0
24.118918880,0,0
24.120762560,1,0
24.122604960,0,0
24.122605120,1,0
24.122605280,0,0
24.124447360,1,0
24.126289920,0,0
24.128132320,1,0
24.129974720,0,0
24.131818400,1,0
24.133660800,0,0
24.135503040,1,0
24.137346880,0,0
24.139189280,1,0
24.141032960,0,0
24.142875360,1,0
24.144718880,0,0
24.146561120,1,0
24.148404320,0,0
24.150246720,1,0
24.152089120,0,0
24.153932800,1,0
24.155775200,0,0
24.155775360,1,0
24.155775520,0,0
24.157619040,1,0
24.159461440,0,0
24.161304960,1,0
24.163147360,0,0
24.164989760,1,0
24.166832160,0,0
24.168674560,1,0
24.170518240,0,0
24.172360480,1,0
24.174204320,0,0
24.176046560,1,0
24.177888960,0,0
24.179731360,1,0
24.181574080,0,0
24.183416160,1,0
24.185259840,0,0
24.187102080,1,0
24.188944640,0,0
24.190788320,1,0
24.192630880,0,0
24.194474400,1,0
24.196316960,0,0
24.198160480,1,0
24.200002880,0,0
24.201846080,1,0
24.203688480,0,0
24.205530880,1,0
24.207374560,0,0
24.209217120,1,0
24.211060800,0,0
24.212903200,1,0
24.214746880,0,0
24.216589280,1,0
24.218432000,0,0
24.220274240,1,0
24.222116800,0,0
24.223959040,1,0
24.225801440,0,0
24.225801600,1,0
24.225801760,0,0
24.227645280,1,0
24.229487680,0,0
24.231331200,1,0
24.233173600,0,0
24.235016000,1,0
24.236858400,0,0
24.238702240,1,0
24.240544480,0,0
24.242386880,1,0
24.244230720,0,0
24.246073120,1,0
24.247916960,0,0
24.249759360,1,0
24.251603040,0,0
24.253445440,1,0
24.255288800,0,0
24.257131200,1,0
24.258973760,0,0
24.260816000,1,0
24.262658560,0,0
24.264502240,1,0
24.266344960,0,0
24.268188320,1,0
24.270030720,0,0
24.271873280,1,0
24.273715840,0,0
24.275558240,1,0
24.277400640,0,0
24.279243040,1,0
24.281086880,0,0
24.282929280,1,0
24.284773120,0,0
24.286615520,1,0
24.288458080,0,0
24.290300480,1,0
24.291838240,0,0
44.247005760,0,1
44.248838080,0,0
44.250670560,0,1
44.252503200,0,0
44.254335520,0,1
44.256169440,0,0
44.258002080,0,1
44.259836000,0,0
44.261668480,0,1
44.263502400,0,0
44.265335200,0,1
44.267168960,0,0
44.269001440,0,1
44.270833920,0,0
44.272667840,0,1
44.274500320,0,0
44.276334080,0,1
44.278166720,0,0
44.279999200,0,1
44.281831840,0,0
44.283664160,0,1
44.285496640,0,0
44.287330400,0,1
44.289162880,0,0
44.290995520,0,1
44.292829440,0,0
44.294661920,0,1
44.296495680,0,0
44.298328160,0,1
44.300160640,0,0
44.301993120,0,1
44.303825440,0,0
44.305657920,0,1
44.307490240,0,0
44.309324000,0,1
44.311156480,0,0
44.312990080,0,1
44.314822560,0,0
44.316656160,0,1
44.318488800,0,0
44.320322240,0,1
44.322154880,0,0
44.323987200,0,1
44.325821120,0,0
44.327653440,0,1
44.329487200,0,0
44.331319680,0,1
44.333152000,0,0
44.334984320,0,1
44.336817920,0,0
44.338650240,0,1
44.340484000,0,0
44.342316320,0,1
44.344148800,0,0
44.345982400,0,1
44.347814880,0,0
44.349648640,0,1
44.351481120,0,0
44.353313600,0,1
44.355145920,0,0
44.356978400,0,1
44.358810880,0,0
44.360643360,0,1
44.362477280,0,0
44.364309600,0,1
44.366143520,0,0
44.367976000,0,1
44.369809600,0,0
44.371642080,0,1
44.373474560,0,0
44.375307040,0,1
44.377139680,0,0
44.378971840,0,1
44.380804320,0,0
44.382637920,0,1
44.384470560,0,0
44.386302880,0,1
44.388135200,0,0
44.389968800,0,1
44.391801280,0,0
44.393634720,0,1
44.395467200,0,0
44.397299520,0,1
44.399133280,0,0
44.400965760,0,1
44.402799520,0,0
44.404631840,0,1
44.406464320,0,0
44.408296640,0,1
44.410129120,0,0
44.411961600,0,1
44.413793920,0,0
44.415627680,0,1
44.417460160,0,0
44.419293920,0,1
44.421126240,0,0
44.422959840,0,1
44.424792320,0,0
44.426624640,0,1
44.428457120,0,0
44.430289600,0,1
44.432122240,0,0
44.433954560,0,1
44.435788480,0,0
44.437620800,0,1
44.439454560,0,0
44.441287040,0,1
44.443120960,0,0
44.444953440,0,1
44.446786240,0,0
44.448618560,0,1
44.450451040,0,0
44.452284800,0,1
44.454117280,0,0
44.455951040,0,1
44.457783520,0,0
44.459615840,0,1
44.461448320,0,0
44.463282080,0,1
44.465114720,0,0
44.466947200,0,1
44.468781280,0,0
44.470613760,0,1
44.472447520,0,0
44.474280000,0,1
44.476112480,0,0
44.477944800,0,1
44.479777120,0,0
44.481609440,0,1
44.483442080,0,0
44.485274400,0,1
44.487106720,0,0
44.488940480,0,1
44.490772800,0,0
44.492606400,0,1
44.494438880,0,0
44.496272480,0,1
44.498104960,0,0
44.499937280,0,1
44.501769600,0,0
44.503602080,0,1
44.505435840,0,0
44.507268320,0,1
44.509101920,0,0
44.510934400,0,1
44.512767040,0,0
44.514599360,0,1
44.516433120,0,0
44.518265440,0,1
44.520097920,0,0
44.521931680,0,1
44.523764000,0,0
44.525597920,0,1
44.527430400,0,0
44.529262720,0,1
44.531095200,0,0
44.532927520,0,1
44.534760000,0,0
44.536592320,0,1
44.538424640,0,0
44.540256960,0,1
44.542090560,0,0
44.543923040,0,1
44.545756640,0,0
44.547588960,0,1
44.549422560,0,0
44.551254880,0,1
44.553087360,0,0
44.554919680,0,1
44.556752000,0,0
44.558585600,0,1
44.560418080,0,0
44.562251840,0,1
44.564084320,0,0
44.565916800,0,1
44.567749120,0,0
44.569582880,0,1
44.571415360,0,0
44.573248640,0,1
44.575080960,0,0
44.576913440,0,1
44.578747200,0,0
44.580579520,0,1
44.582411840,0,0
44.584244320,0,1
44.586076640,0,0
44.587908960,0,1
44.589741440,0,0
44.591573760,0,1
44.592984480,0,0
44.592984640,0,1
44.592984800,0,0
44.592984960,0,1
44.592985120,0,0
58.822607520,1,0
58.824442400,0,0
58.826277280,1,0
58.828112160,0,0
58.829947040,1,0
58.831783200,0,0
58.833618080,1,0
58.835454400,0,0
58.837289120,1,0
58.839124160,0,0
58.840958880,1,0
58.842793760,0,0
58.844628640,1,0
58.846463680,0,0
58.848298560,1,0
58.850133440,0,0
58.851969760,1,0
58.853804640,0,0
58.855640800,1,0
58.857475680,0,0
58.859310560,1,0
58.861145440,0,0
58.862980320,1,0
58.864815200,0,0
58.864815360,1,0
58.864815520,0,0
58.866650080,1,0
58.868486400,0,0
58.870321280,1,0
58.872157760,0,0
58.873992320,1,0
58.875828480,0,0
58.877663360,1,0
58.879499520,0,0
58.879499680,1,0
58.879499840,0,0
58.881334400,1,0
58.883169600,0,0
58.885005600,1,0
58.886840480,0,0
58.886840640,1,0
58.886840800,0,0
58.888676480,1,0
58.890511520,0,0
58.892347520,1,0
58.894182720,0,0
58.896018560,1,0
58.897853440,0,0
58.899688480,1,0
58.901525120,0,0
58.903359840,1,0
58.905196000,0,0
58.907030880,1,0
58.908865760,0,0
58.910700800,1,0
58.912535840,0,0
58.914370720,1,0
58.916207200,0,0
58.918041760,1,0
58.919876800,0,0
58.921713120,1,0
58.923548000,0,0
58.925384160,1,0
58.927219200,0,0
58.929053920,1,0
58.930888960,0,0
58.932723840,1,0
58.934558720,0,0
58.936393760,1,0
58.938230240,0,0
58.940065120,1,0
58.941901440,0,0
58.943736320,1,0
58.945571200,0,0
58.947406080,1,0
58.949240960,0,0
58.951075840,1,0
58.952911040,0,0
58.954747040,1,0
58.956581920,0,0
58.958418240,1,0
58.960253440,0,0
58.962088160,1,0
58.963923360,0,0
58.965758080,1,0
58.967592960,0,0
58.969428000,1,0
58.971264160,0,0
58.971264320,1,0
58.971264480,0,0
58.973099040,1,0
58.974935200,0,0
58.976770080,1,0
58.978606560,0,0
58.980441440,1,0
58.982276320,0,0
58.984111200,1,0
58.985946080,0,0
58.987781120,1,0
58.989616000,0,0
58.991452160,1,0
58.993287360,0,0
58.995123200,1,0
58.996958080,0,0
58.998794240,1,0
59.000629120,0,0
59.002465280,1,0
59.004300160,0,0
59.006134880,1,0
59.007971200,0,0
59.009806080,1,0
59.011642400,0,0
59.013477280,1,0
59.015313440,0,0
59.017148320,1,0
59.018984320,0,0
59.018984480,1,0
59.018984640,0,0
59.020819200,1,0
59.022654080,0,0
59.024490400,1,0
59.026325440,0,0
59.028161600,1,0
59.029996480,0,0
59.029996640,1,0
59.029996800,0,0
59.031831520,1,0
59.033666400,0,0
59.035501280,1,0
59.037336160,0,0
59.039171200,1,0
59.041007680,0,0
59.042842560,1,0
59.044678880,0,0
59.046513760,1,0
59.048348800,0,0
59.050183840,1,0
59.052019040,0,0
59.053853760,1,0
59.055688800,0,0
59.057523680,1,0
59.059358400,0,0
59.061194720,1,0
59.063029600,0,0
59.063029760,1,0
59.063029920,0,0
59.064864480,1,0
59.066699360,0,0
59.068534240,1,0
59.070369120,0,0
59.072204000,1,0
59.074038880,0,0
59.075873760,1,0
59.077710240,0,0
59.079544800,1,0
59.081380960,0,0
59.083215840,1,0
59.085050720,0,0
59.086885760,1,0
59.088720640,0,0
59.090555520,1,0
59.092390560,0,0
59.092390720,1,0
59.092390880,0,0
59.094226720,1,0
59.096061760,0,0
59.097897920,1,0
59.099732800,0,0
59.101568960,1,0
59.103403840,0,0
59.105238880,1,0
59.107073920,0,0
59.108908640,1,0
59.110744960,0,0
59.112579840,1,0
59.114416320,0,0
59.116250880,1,0
59.118087040,0,0
59.119922080,1,0
59.121758240,0,0
59.123593120,1,0
59.125429280,0,0
59.125429440,1,0
59.125429600,0,0
59.127264160,1,0
59.129099200,0,0
59.130935200,1,0
59.132770080,0,0
59.134604960,1,0
59.136439840,0,0
59.138275840,1,0
59.140110880,0,0
59.141946880,1,0
59.143781920,0,0
59.145616800,1,0
59.147452800,0,0
59.149287680,1,0
59.151123840,0,0
59.152958720,1,0
59.155186720,0,0
59.157021600,1,0
59.158857760,0,0
59.160692480,1,0
59.162528640,0,0
59.164363680,1,0
59.166198560,0,0
59.168034720,1,0
59.169869760,0,0
80.119562720,0,1
80.121399040,0,0
80.123235520,0,1
80.125072000,0,0
80.126908320,0,1
80.128746240,0,0
80.130582560,0,1
80.132420320,0,0
80.134256640,0,1
80.136094400,0,0
80.137930720,0,1
80.139767040,0,0
80.141603360,0,1
80.143441120,0,0
80.145277280,0,1
80.147113760,0,0
80.148951520,0,1
80.150787840,0,0
80.152624160,0,1
80.154460800,0,0
80.156298240,0,1
80.158134720,0,0
80.159971200,0,1
80.161807680,0,0
80.163644160,0,1
80.165482080,0,0
80.167318400,0,1
80.169156160,0,0
80.170992640,0,1
80.172830560,0,0
80.174666880,0,1
80.176503360,0,0
80.178339680,0,1
80.180176160,0,0
80.182013920,0,1
80.183850560,0,0
80.185688320,0,1
80.187524640,0,0
80.189361120,0,1
80.191197440,0,0
80.193035200,0,1
80.194871680,0,0
80.196708000,0,1
80.198544640,0,0
80.200380960,0,1
80.202218880,0,0
80.204055360,0,1
80.205892960,0,0
80.207729440,0,1
80.209565920,0,0
80.211402400,0,1
80.213240160,0,0
80.215076480,0,1
80.216912960,0,0
80.218750720,0,1
80.220587200,0,0
80.222424800,0,1
80.224261280,0,0
80.226097760,0,1
80.227934240,0,0
80.229772000,0,1
80.231608480,0,0
80.233444960,0,1
80.235281440,0,0
80.237118080,0,1
80.238956000,0,0
80.240792480,0,1
80.242630240,0,0
80.244466720,0,1
80.246303200,0,0
80.248139520,0,1
80.249977440,0,0
80.251813760,0,1
80.253650080,0,0
80.255487840,0,1
80.257324160,0,0
80.259161920,0,1
80.260998400,0,0
80.262834880,0,1
80.264671360,0,0
80.266507840,0,1
80.268344320,0,0
80.270181920,0,1
80.272018400,0,0
80.273854720,0,1
80.275692640,0,0
80.277528960,0,1
80.279366880,0,0
80.281203200,0,1
80.283039680,0,0
80.284876000,0,1
80.286713600,0,0
80.288549920,0,1
80.290386400,0,0
80.292224000,0,1
80.294060480,0,0
80.295898240,0,1
80.297734720,0,0
80.299572320,0,1
80.301408640,0,0
80.303245120,0,1
80.305081600,0,0
80.306919040,0,1
80.308755520,0,0
80.310592000,0,1
80.312429760,0,0
80.314266080,0,1
80.316103680,0,0
80.317940160,0,1
80.319776640,0,0
80.321613120,0,1
80.323449440,0,0
80.325285920,0,1
80.327122240,0,0
80.328960160,0,1
80.330796640,0,0
80.332634240,0,1
80.334470720,0,0
80.336308320,0,1
80.338144480,0,0
80.339980960,0,1
80.341817280,0,0
80.343655040,0,1
80.345491360,0,0
80.347327680,0,1
80.349165440,0,0
80.351001920,0,1
80.352838080,0,0
80.354674560,0,1
80.356512000,0,0
80.358348480,0,1
80.360184960,0,0
80.362021280,0,1
80.363857600,0,0
80.365695200,0,1
80.367531680,0,0
80.369369280,0,1
80.371205600,0,0
80.373043360,0,1
80.374879840,0,0
80.376716320,0,1
80.378552800,0,0
80.380389120,0,1
80.382227040,0,0
80.384063520,0,1
80.385901280,0,0
80.387737920,0,1
80.389574240,0,0
80.391410720,0,1
80.393248320,0,0
80.395084640,0,1
80.396921120,0,0
80.398757440,0,1
80.400593920,0,0
80.402431680,0,1
80.404268160,0,0
80.406105760,0,1
80.407942240,0,0
80.409778720,0,1
80.411615200,0,0
80.413452640,0,1
80.415289120,0,0
80.417125440,0,1
80.418963200,0,0
80.420799680,0,1
80.422637280,0,0
80.424473600,0,1
80.426310080,0,0
80.428146400,0,1
80.429984160,0,0
80.431820640,0,1
80.433656960,0,0
80.435493280,0,1
80.437329920,0,0
80.439167680,0,1
80.441004000,0,0
80.442841760,0,1
80.444678080,0,0
80.446514400,0,1
80.448350880,0,0
80.450188320,0,1
80.452024640,0,0
80.453860960,0,1
80.455698720,0,0
80.457535200,0,1
80.459372800,0,0
80.461209120,0,1
80.463045600,0,0
80.464882240,0,1
80.465498240,0,0
102.318944000,1,0
102.320788960,0,0
102.322633760,1,0
102.324478720,0,0
102.326324800,1,0
102.328169760,0,0
102.330014720,1,0
102.331860960,0,0
102.333705920,1,0
102.335552320,0,0
102.337397280,1,0
102.339242240,0,0
102.341087200,1,0
102.342933440,0,0
102.344778400,1,0
102.346623360,0,0
102.348469600,1,0
102.350314560,0,0
102.352160640,1,0
102.354005600,0,0
102.355850560,1,0
102.357695360,0,0
102.359541760,1,0
102.361386880,0,0
102.363231520,1,0
102.365076480,0,0
102.366921280,1,0
102.368767520,0,0
102.370612320,1,0
102.372458560,0,0
102.374303360,1,0
102.376149600,0,0
102.377994560,1,0
102.379839520,0,0
102.381684480,1,0
102.383529280,0,0
102.385375680,1,0
102.387220640,0,0
102.389066720,1,0
102.390911680,0,0
102.392756640,1,0
102.394601600,0,0
102.396446720,1,0
102.398291840,0,0
102.400136800,1,0
102.401983200,0,0
102.403828160,1,0
102.405674880,0,0
102.407519680,1,0
102.409364640,0,0
102.411209760,1,0
102.413056000,0,0
102.414901120,1,0
102.416746080,0,0
102.416746240,1,0
102.416746400,0,0
102.418591200,1,0
102.420436320,0,0
102.422282560,1,0
102.424127680,0,0
102.425973920,1,0
102.427819040,0,0
102.429665120,1,0
102.431510240,0,0
102.433355200,1,0
102.435200320,0,0
102.435200480,1,0
102.435200640,0,0
102.437045280,1,0
102.438891680,0,0
102.440736800,1,0
102.442583200,0,0
102.444428320,1,0
102.446274720,0,0
102.448119680,1,0
102.449964640,0,0
102.451809600,1,0
102.453655840,0,0
102.455500960,1,0
102.457346240,0,0
102.459192320,1,0
102.461037440,0,0
102.462883840,1,0
102.464728960,0,0
102.466573920,1,0
102.468418880,0,0
102.470265280,1,0
102.472110400,0,0
102.473955360,1,0
102.475802080,0,0
102.477646720,1,0
102.479493120,0,0
102.481338080,1,0
102.483183040,0,0
102.485028160,1,0
102.486874400,0,0
102.488719360,1,0
102.490564320,0,0
102.492409280,1,0
102.494254240,0,0
102.496100640,1,0
102.497945600,0,0
102.499792160,1,0
102.501637120,0,0
102.503483360,1,0
102.505328480,0,0
102.507173440,1,0
102.509018400,0,0
102.510863360,1,0
102.512709760,0,0
102.514554720,1,0
102.516401280,0,0
102.518246240,1,0
102.520092320,0,0
102.521937280,1,0
102.523782240,0,0
102.525627200,1,0
102.527473280,0,0
102.529318400,1,0
102.531163520,0,0
102.533009760,1,0
102.534854720,0,0
102.536701120,1,0
102.538546560,0,0
102.540391360,1,0
102.542236320,0,0
102.542236480,1,0
102.542236640,0,0
102.544081280,1,0
102.545926240,0,0
102.547771200,1,0
102.549617440,0,0
102.551462400,1,0
102.553308640,0,0
102.555153760,1,0
102.557000000,0,0
102.558844960,1,0
102.560689920,0,0
102.562534880,1,0
102.564381120,0,0
102.566226080,1,0
102.568071200,0,0
102.569917440,1,0
102.571762400,0,0
102.573608640,1,0
102.575453760,0,0
102.577298880,1,0
102.579143840,0,0
102.580990080,1,0
102.582835040,0,0
102.584680160,1,0
102.586526240,0,0
102.588371360,1,0
102.590217440,0,0
102.592062560,1,0
102.593907360,0,0
102.595752480,1,0
102.597598880,0,0
102.599443840,1,0
102.601289120,0,0
102.603134080,1,0
102.604979040,0,0
102.606825440,1,0
102.608670560,0,0
102.610516800,1,0
102.612361760,0,0
102.614208160,1,0
102.616053120,0,0
102.617898080,1,0
102.619743200,0,0
102.619743360,1,0
102.619743520,0,0
102.621588160,1,0
102.623434560,0,0
102.625279520,1,0
102.627125920,0,0
102.628970880,1,0
102.630817440,0,0
102.632662560,1,0
102.634507680,0,0
102.636352640,1,0
102.638199040,0,0
102.640044160,1,0
102.641889600,0,0
102.643735680,1,0
102.645580800,0,0
102.647427200,1,0
102.649272320,0,0
102.651117280,1,0
102.652962400,0,0
102.654808480,1,0
102.656653600,0,0
102.656653760,1,0
102.656653920,0,0
102.658498720,1,0
102.660344960,0,0
102.662190080,1,0
102.664036480,0,0
102.665881760,1,0
102.667727040,0,0
102.669572480,1,0
102.669689440,0,0
115.993538560,0,1
115.995377280,0,0
115.997217280,0,1
115.999056160,0,0
116.000894880,0,1
116.002735200,0,0
116.004574080,0,1
116.006414240,0,0
116.008252960,0,1
116.010092960,0,0
116.011931680,0,1
116.013770400,0,0
116.015609280,0,1
116.017449440,0,0
116.019288160,0,1
116.021127200,0,0
116.022967200,0,1
116.024806240,0,0
116.026646400,0,1
116.028485120,0,0
116.030324000,0,1
116.032162880,0,0
116.034001600,0,1
116.035840480,0,0
116.037679360,0,1
116.039519520,0,0
116.041358400,0,1
116.043198560,0,0
116.045037280,0,1
116.046877280,0,0
116.048716000,0,1
116.050554880,0,0
116.052393600,0,1
116.054232480,0,0
116.056071200,0,1
116.057910080,0,0
116.059749920,0,1
116.061588640,0,0
116.063428800,0,1
116.065267680,0,0
116.067107680,0,1
116.068946560,0,0
116.070785440,0,1
116.072624160,0,0
116.074463040,0,1
116.076303040,0,0
116.078141760,0,1
116.079981920,0,0
116.081820640,0,1
116.083659520,0,0
116.085498400,0,1
116.087338400,0,0
116.089177280,0,1
116.091016000,0,0
116.092854880,0,1
116.094693760,0,0
116.096533760,0,1
116.098372640,0,0
116.100212640,0,1
116.102051360,0,0
116.103889920,0,1
116.105728800,0,0
116.107568640,0,1
116.109407520,0,0
116.111246240,0,1
116.113086240,0,0
116.114924960,0,1
116.116765120,0,0
116.118603680,0,1
116.120442400,0,0
116.122281120,0,1
116.124120320,0,0
116.125959040,0,1
116.127797760,0,0
116.129636480,0,1
116.131475200,0,0
116.133315200,0,1
116.135154080,0,0
116.136993760,0,1
116.138832480,0,0
116.140671040,0,1
116.142509600,0,0
116.144349600,0,1
116.146188160,0,0
116.148026880,0,1
116.149866880,0,0
116.151705440,0,1
116.153545120,0,0
116.155383840,0,1
116.157223840,0,0
116.159062560,0,1
116.160901440,0,0
116.162740000,0,1
116.164580000,0,0
116.166418560,0,1
116.168257120,0,0
116.170096960,0,1
116.171935680,0,0
116.173775520,0,1
116.175614240,0,0
116.177453920,0,1
116.179292640,0,0
116.181131200,0,1
116.182969920,0,0
116.184808480,0,1
116.186648320,0,0
116.188487040,0,1
116.190327200,0,0
116.192165760,0,1
116.194005440,0,0
116.195844160,0,1
116.197682720,0,0
116.199521280,0,1
116.201359840,0,0
116.203198560,0,1
116.205037280,0,0
116.206877280,0,1
116.208716160,0,0
116.210556000,0,1
116.212394720,0,0
116.214234560,0,1
116.216073280,0,0
116.217912000,0,1
116.219750720,0,0
116.221589440,0,1
116.223429440,0,0
116.225268160,0,1
116.227108000,0,0
116.228946720,0,1
116.230785440,0,0
116.232624000,0,1
116.234464000,0,0
116.236302560,0,1
116.238141120,0,0
116.239979840,0,1
116.241818560,0,0
116.243658400,0,1
116.245497120,0,0
116.247337120,0,1
116.249175840,0,0
116.251014400,0,1
116.252852960,0,0
116.254692960,0,1
116.256531840,0,0
116.258370400,0,1
116.260210400,0,0
116.262048960,0,1
116.263889120,0,0
116.265727840,0,1
116.267566560,0,0
116.269405280,0,1
116.271244000,0,0
116.273082720,0,1
116.274922880,0,0
116.276761600,0,1
116.278600320,0,0
116.280440480,0,1
116.282279200,0,0
116.284119200,0,1
116.285957920,0,0
116.287796640,0,1
116.289635360,0,0
116.291475200,0,1
116.293314080,0,0
116.295152800,0,1
116.296992960,0,0
116.298831840,0,1
116.300671840,0,0
116.302510400,0,1
116.304350560,0,0
116.306189280,0,1
116.308028000,0,0
116.309866720,0,1
116.311706560,0,0
116.313544960,0,1
116.315383680,0,0
116.317223520,0,1
116.319062240,0,0
116.320902240,0,1
116.322741120,0,0
116.324580960,0,1
116.326419680,0,0
116.328258240,0,1
116.330096960,0,0
116.331935680,0,1
116.333775680,0,0
116.335614240,0,1
116.337454080,0,0
116.339292960,0,1
116.339495680,0,0
137.197900160,1,0
137.199748000,0,0
137.201595200,1,0
137.203442880,0,0
137.205291680,1,0
137.207139200,0,0
137.207139360,1,0
137.207139520,0,0
137.208986720,1,0
137.210835680,0,0
137.212683200,1,0
137.214532000,0,0
137.216379520,1,0
137.218228320,0,0
137.220075680,1,0
137.221924640,0,0
137.223772160,1,0
