Time [s],Channel 2,Channel 13
144.931532000,0,0
144.933410000,0,1
144.935289000,0,0
144.937167000,0,1
144.939047000,0,0
144.940924000,0,1
144.942802000,0,0
144.944680000,0,1
144.946558000,0,0
144.948435000,0,1
144.950313000,0,0
144.952191000,0,1
144.954069000,0,0
144.955948000,0,1
144.957826000,0,0
144.959704000,0,1
144.961582000,0,0
144.963461000,0,1
144.965339000,0,0
144.967217000,0,1
144.969094000,0,0
144.970972000,0,1
144.971667000,0,0
171.548264000,1,0
171.548265000,0,0
171.548267000,1,0
171.549035000,0,0
171.632170000,1,0
171.634049000,0,0
171.635923000,1,0
171.637802000,0,0
171.639675000,1,0
171.641554000,0,0
171.643428000,1,0
171.645307000,0,0
171.647179000,1,0
171.649058000,0,0
171.650930000,1,0
171.652805000,0,0
171.652806000,1,0
171.652809000,0,0
171.654681000,1,0
171.656561000,0,0
171.658433000,1,0
171.660310000,0,0
171.660311000,1,0
171.660314000,0,0
171.662186000,1,0
171.664065000,0,0
171.665937000,1,0
171.667818000,0,0
171.669690000,1,0
171.671565000,0,0
171.671566000,1,0
171.671569000,0,0
171.673441000,1,0
171.675320000,0,0
171.677193000,1,0
171.679072000,0,0
171.680946000,1,0
171.682825000,0,0
171.684698000,1,0
171.686577000,0,0
171.688451000,1,0
171.690330000,0,0
171.692202000,1,0
171.694081000,0,0
171.695953000,1,0
171.697832000,0,0
171.699704000,1,0
171.701581000,0,0
171.701582000,1,0
171.701585000,0,0
171.703457000,1,0
171.705337000,0,0
171.707209000,1,0
171.709088000,0,0
171.710960000,1,0
171.712837000,0,0
171.712838000,1,0
171.712841000,0,0
171.714713000,1,0
171.716592000,0,0
171.718464000,1,0
171.720343000,0,0
171.722217000,1,0
171.724096000,0,0
171.725969000,1,0
171.727848000,0,0
171.729720000,1,0
171.731599000,0,0
171.733472000,1,0
171.735350000,0,0
171.737224000,1,0
171.739103000,0,0
171.740975000,1,0
171.742856000,0,0
171.744728000,1,0
171.746608000,0,0
171.748480000,1,0
171.750357000,0,0
171.750358000,1,0
171.750361000,0,0
171.752233000,1,0
171.754112000,0,0
171.755984000,1,0
171.757864000,0,0
171.759736000,1,0
171.761615000,0,0
171.763487000,1,0
171.765366000,0,0
171.767240000,1,0
171.769119000,0,0
171.770993000,1,0
171.772872000,0,0
171.774744000,1,0
171.776623000,0,0
171.778495000,1,0
171.780375000,0,0
171.782248000,1,0
171.784127000,0,0
171.785999000,1,0
171.787879000,0,0
171.789751000,1,0
171.791632000,0,0
171.793504000,1,0
171.795384000,0,0
171.797256000,1,0
171.799135000,0,0
171.801007000,1,0
171.802887000,0,0
171.804760000,1,0
171.806638000,0,0
171.808512000,1,0
171.810391000,0,0
171.812265000,1,0
171.814144000,0,0
171.816017000,1,0
171.817896000,0,0
171.819768000,1,0
171.821647000,0,0
171.823519000,1,0
171.825399000,0,0
171.827272000,1,0
171.829147000,0,0
171.829148000,1,0
171.829151000,0,0
171.831023000,1,0
171.832903000,0,0
171.834776000,1,0
171.836656000,0,0
171.838528000,1,0
171.840407000,0,0
171.842280000,1,0
171.844159000,0,0
171.846031000,1,0
171.847911000,0,0
171.849783000,1,0
171.851663000,0,0
171.853536000,1,0
171.855415000,0,0
171.857288000,1,0
171.859167000,0,0
171.861041000,1,0
171.862920000,0,0
171.864792000,1,0
171.866671000,0,0
171.868544000,1,0
171.870423000,0,0
171.872296000,1,0
171.874175000,0,0
171.876047000,1,0
171.877928000,0,0
171.879800000,1,0
171.881680000,0,0
171.883553000,1,0
171.885432000,0,0
171.887304000,1,0
171.889184000,0,0
171.891056000,1,0
171.892936000,0,0
171.894808000,1,0
171.896687000,0,0
171.898561000,1,0
