Time [s],Channel 3,Channel 15
36.482257440,1,0
36.484104320,0,0
36.485950560,1,0
36.487797120,0,0
36.489643520,1,0
36.491489920,0,0
36.493337600,1,0
36.495184000,0,0
36.497030400,1,0
36.498878400,0,0
36.500724640,1,0
36.502572480,0,0
36.504418880,1,0
36.506265440,0,0
36.508111840,1,0
36.509959360,0,0
36.511805920,1,0
36.513652320,0,0
36.515500160,1,0
36.517346560,0,0
36.519194400,1,0
36.521040960,0,0
36.522888800,1,0
36.524735360,0,0
36.526581920,1,0
36.528428480,0,0
36.530276320,1,0
36.532122880,0,0
36.533969280,1,0
36.535817280,0,0
36.537663680,1,0
36.539511520,0,0
36.541358240,1,0
36.541480000,0,0
40.471965600,0,1
40.473796960,0,0
40.475629760,0,1
40.477461280,0,0
40.479292800,0,1
40.481125600,0,0
40.482957120,0,1
40.484790080,0,0
40.486621600,0,1
40.488453120,0,0
40.490284480,0,1
40.492116000,0,0
40.493947520,0,1
40.495779040,0,0
40.497611680,0,1
40.499443200,0,0
40.501276160,0,1
40.503107680,0,0
40.504939360,0,1
40.506771040,0,0
40.508603840,0,1
40.510435360,0,0
40.512268160,0,1
40.514099680,0,0
40.515931200,0,1
40.517764160,0,0
40.519595520,0,1
40.521428480,0,0
40.523260000,0,1
40.525091360,0,0
40.526923040,0,1
40.528754560,0,0
40.530586080,0,1
40.532417760,0,0
40.534250560,0,1
40.536082080,0,0
40.537915040,0,1
40.539746560,0,0
40.541578080,0,1
40.543409760,0,0
40.545241120,0,1
40.547072800,0,0
40.548904320,0,1
40.550737280,0,0
40.552568800,0,1
40.554401760,0,0
40.556233280,0,1
40.558066080,0,0
40.559897600,0,1
40.561730400,0,0
40.563561920,0,1
40.565393600,0,0
40.567224960,0,1
40.569056640,0,0
40.570889280,0,1
40.572720800,0,0
40.574553760,0,1
40.576385280,0,0
40.578216800,0,1
40.580048160,0,0
40.581879680,0,1
40.583711040,0,0
40.585542560,0,1
40.587375360,0,0
40.589206720,0,1
40.591039360,0,0
40.592870880,0,1
40.594703840,0,0
40.596535200,0,1
40.598367840,0,0
40.600199360,0,1
40.602030720,0,0
40.603863680,0,1
40.605695200,0,0
40.607527840,0,1
40.609359360,0,0
40.611190560,0,1
40.613022240,0,0
40.614853600,0,1
40.616685120,0,0
40.618516480,0,1
40.620348000,0,0
40.622179360,0,1
40.624012000,0,0
40.625843520,0,1
40.627676320,0,0
40.629507520,0,1
40.631340320,0,0
40.633171840,0,1
40.635004480,0,0
40.636836000,0,1
40.638667520,0,0
40.640500160,0,1
40.642331680,0,0
40.644164160,0,1
40.645995680,0,0
40.647826880,0,1
40.649658560,0,0
40.651489920,0,1
40.653321120,0,0
40.655152480,0,1
40.656985280,0,0
40.658816640,0,1
40.660649280,0,0
40.662480640,0,1
40.664312320,0,0
40.666143680,0,1
40.667975200,0,0
40.669806560,0,1
40.671639360,0,0
40.673470720,0,1
40.675302080,0,0
40.677134880,0,1
40.678966240,0,0
40.680799040,0,1
40.682630400,0,0
40.684462400,0,1
40.686293760,0,0
40.688125280,0,1
40.689956640,0,0
40.691788000,0,1
40.693620960,0,0
40.695452320,0,1
40.697285120,0,0
40.699116480,0,1
40.700948000,0,0
40.702779360,0,1
40.704610720,0,0
40.706442240,0,1
40.708273760,0,0
40.710106400,0,1
40.711937920,0,0
40.713770720,0,1
40.715602240,0,0
40.717435040,0,1
40.719266560,0,0
40.721099200,0,1
40.722930720,0,0
40.724762080,0,1
40.726593600,0,0
40.728425120,0,1
40.730257920,0,0
40.732089440,0,1
40.733922240,0,0
40.735753600,0,1
40.737584960,0,0
40.739416480,0,1
40.741248000,0,0
40.743079360,0,1
40.744910880,0,0
40.746743520,0,1
40.748575040,0,0
40.750407840,0,1
40.752239360,0,0
40.754072000,0,1
40.755903520,0,0
40.757736160,0,1
40.759567520,0,0
40.761399040,0,1
40.763231840,0,0
40.765063200,0,1
40.766896160,0,0
40.768727520,0,1
40.770558880,0,0
40.772390400,0,1
40.774221920,0,0
40.776053440,0,1
40.777885120,0,0
40.779716480,0,1
40.781548000,0,0
40.783380960,0,1
40.785212320,0,0
40.787045120,0,1
40.788876640,0,0
40.790709120,0,1
40.792540800,0,0
40.794373440,0,1
40.796204960,0,0
40.798036320,0,1
40.799869280,0,0
40.801700640,0,1
40.803533440,0,0
40.805364800,0,1
40.807196480,0,0
40.809027840,0,1
40.810859200,0,0
40.812690720,0,1
40.814522240,0,0
40.816355040,0,1
40.817829600,0,0
91.841393280,0,1
91.843227200,0,0
91.845062400,0,1
91.846896320,0,0
91.848730240,0,1
91.850565440,0,0
91.852399360,0,1
91.854234560,0,0
91.856068320,0,1
91.857903520,0,0
91.859737440,0,1
91.861571520,0,0
91.863405280,0,1
91.865239360,0,0
91.867074560,0,1
91.868908480,0,0
91.870743520,0,1
91.872577440,0,0
91.874412480,0,1
91.876246240,0,0
91.878080000,0,1
91.879913920,0,0
91.881747680,0,1
91.883581600,0,0
91.885415360,0,1
91.887250400,0,0
91.889084160,0,1
91.890919360,0,0
91.892753120,0,1
91.894586880,0,0
91.896420800,0,1
91.898254560,0,0
91.900088480,0,1
91.901922240,0,0
91.903757280,0,1
91.905591200,0,0
91.907426400,0,1
91.909260320,0,0
91.911094080,0,1
91.912928000,0,0
91.914761760,0,1
91.916595680,0,0
91.918430720,0,1
91.920264480,0,0
91.922098400,0,1
91.923933600,0,0
91.925767520,0,1
91.927602880,0,0
91.929436640,0,1
91.931270720,0,0
91.933104640,0,1
91.934939840,0,0
91.936773760,0,1
91.938607680,0,0
91.940442880,0,1
91.942276800,0,0
91.944111680,0,1
91.945945600,0,0
91.947779520,0,1
91.949613440,0,0
91.951448800,0,1
91.953282560,0,0
91.955116480,0,1
91.956951840,0,0
91.958785600,0,1
91.960620800,0,0
91.962454560,0,1
91.964288480,0,0
91.966122240,0,1
91.967957280,0,0
91.969791040,0,1
91.971624960,0,0
91.973458720,0,1
91.975292640,0,0
91.977127680,0,1
91.978961440,0,0
91.980796640,0,1
91.982630400,0,0
91.984465600,0,1
91.986299680,0,0
91.988133440,0,1
91.989967360,0,0
91.991801120,0,1
91.993636320,0,0
91.995470240,0,1
91.997305280,0,0
91.999139040,0,1
92.000974240,0,0
92.002808000,0,1
92.004641920,0,0
92.006475840,0,1
92.008309760,0,0
92.010143520,0,1
92.011977280,0,0
92.013812480,0,1
92.015646240,0,0
92.017481440,0,1
92.019315360,0,0
92.021149280,0,1
92.022983200,0,0
92.024817120,0,1
92.026650880,0,0
92.028484800,0,1
92.030320000,0,0
92.032153760,0,1
92.033989120,0,0
92.035822880,0,1
92.037656800,0,0
92.039490560,0,1
92.041324480,0,0
92.043158240,0,1
92.044992160,0,0
92.046827360,0,1
92.048661280,0,0
92.050496320,0,1
92.052330400,0,0
92.054164160,0,1
92.055998080,0,0
92.057832000,0,1
92.059665920,0,0
92.061501120,0,1
92.063335200,0,0
92.065168960,0,1
92.067004320,0,0
92.068838080,0,1
92.070673120,0,0
92.072506880,0,1
92.074340800,0,0
92.076174560,0,1
92.078009920,0,0
92.079843680,0,1
92.081677440,0,0
92.083512640,0,1
92.085346400,0,0
92.087181600,0,1
92.089015520,0,0
92.090849280,0,1
92.092683040,0,0
92.094518240,0,1
92.096352000,0,0
92.098185920,0,1
92.100019680,0,0
92.101853440,0,1
92.103688480,0,0
92.105522240,0,1
92.107356000,0,0
92.109189760,0,1
92.111024960,0,0
92.112858720,0,1
92.114692800,0,0
92.116526560,0,1
92.118360480,0,0
92.120195680,0,1
92.122029440,0,0
92.123864480,0,1
92.125698240,0,0
92.127533440,0,1
92.129367200,0,0
92.131201120,0,1
92.133035040,0,0
92.134868640,0,1
92.136703680,0,0
92.138537600,0,1
92.140372800,0,0
92.142206560,0,1
92.144041760,0,0
92.145875520,0,1
92.147709280,0,0
92.149543040,0,1
92.151376960,0,0
92.153210560,0,1
92.155044480,0,0
92.156879680,0,1
92.158713440,0,0
92.160548480,0,1
92.162382240,0,0
92.164216160,0,1
92.166049920,0,0
92.167883680,0,1
92.169717440,0,0
92.171551040,0,1
92.173385920,0,0
92.175219680,0,1
92.177054720,0,0
92.178888480,0,1
92.180722400,0,0
92.182556000,0,1
92.184389760,0,0
92.186223520,0,1
92.187306880,0,0
143.212268800,0,1
143.214100640,0,0
143.215933600,0,1
143.217765280,0,0
143.219597120,0,1
143.221430240,0,0
143.223261760,0,1
143.225094720,0,0
143.226926560,0,1
143.228759360,0,0
143.230591200,0,1
143.232422880,0,0
143.234254560,0,1
143.236086400,0,0
143.237919360,0,1
143.239751200,0,0
143.241584000,0,1
143.243415680,0,0
143.245247360,0,1
143.247078880,0,0
143.248910560,0,1
143.250742240,0,0
143.252575200,0,1
143.254406720,0,0
143.256238560,0,1
143.258071680,0,0
143.259903200,0,1
143.261736320,0,0
143.263568000,0,1
143.265400800,0,0
143.267232480,0,1
143.269064320,0,0
143.270895840,0,1
143.272727520,0,0
143.274560480,0,1
143.276392320,0,0
143.278225440,0,1
143.280057120,0,0
143.281888800,0,1
143.283720480,0,0
143.285552320,0,1
143.287384000,0,0
143.289215680,0,1
143.291048800,0,0
143.292880320,0,1
143.294713280,0,0
143.296545120,0,1
143.298378080,0,0
143.300209920,0,1
143.302042240,0,0
143.303873920,0,1
143.305705440,0,0
143.307537120,0,1
143.309368800,0,0
143.311201920,0,1
143.313033600,0,0
143.314866560,0,1
143.316698240,0,0
143.318529920,0,1
143.320361760,0,0
143.322193280,0,1
143.324024960,0,0
143.325856640,0,1
143.327689600,0,0
143.329521280,0,1
143.331354240,0,0
143.333185760,0,1
143.335018880,0,0
143.336850400,0,1
143.338682880,0,0
143.340514560,0,1
143.342346240,0,0
143.344179200,0,1
143.346010880,0,0
143.347843840,0,1
143.349675680,0,0
143.351507360,0,1
143.353339040,0,0
143.355170560,0,1
143.357002240,0,0
143.358833920,0,1
143.360665600,0,0
143.362497280,0,1
143.364330560,0,0
143.366162080,0,1
143.367995040,0,0
143.369826720,0,1
143.371659680,0,0
143.373491520,0,1
143.375323840,0,0
143.377155520,0,1
143.378987200,0,0
143.380820320,0,1
143.382652000,0,0
143.384484960,0,1
143.386316480,0,0
143.388148160,0,1
143.389979840,0,0
143.391811520,0,1
143.393643200,0,0
143.395474720,0,1
143.397307840,0,0
143.399139360,0,1
143.400972480,0,0
143.402804160,0,1
143.404637120,0,0
143.406468800,0,1
143.408301600,0,0
143.410133120,0,1
143.411964800,0,0
143.413796320,0,1
143.415628000,0,0
143.417460960,0,1
143.419292800,0,0
143.421125600,0,1
143.422957280,0,0
143.424788960,0,1
143.426620800,0,0
143.428452480,0,1
143.430284320,0,0
143.432116160,0,1
143.433949280,0,0
143.435781120,0,1
143.437614080,0,0
143.439445920,0,1
143.441279040,0,0
143.443110720,0,1
143.444943520,0,0
143.446775200,0,1
143.448607040,0,0
143.450439840,0,1
143.452271360,0,0
143.454104480,0,1
143.455936160,0,0
143.457767680,0,1
143.459599360,0,0
143.461431040,0,1
143.463262880,0,0
143.465094400,0,1
143.466926240,0,0
143.468757760,0,1
143.470590720,0,0
143.472422560,0,1
143.474255680,0,0
143.476087200,0,1
143.477920160,0,0
143.479752000,0,1
143.481584960,0,0
143.483416640,0,1
143.485248320,0,0
143.487081440,0,1
143.488912960,0,0
143.490745920,0,1
143.492577760,0,0
143.494409280,0,1
143.496241120,0,0
143.498072640,0,1
143.499904320,0,0
143.501736160,0,1
143.503569120,0,0
143.505400800,0,1
143.507233600,0,0
143.509065280,0,1
143.510896960,0,0
143.512728480,0,1
143.514561600,0,0
143.516393120,0,1
143.518226080,0,0
143.520057600,0,1
143.521889440,0,0
143.523722400,0,1
143.525554080,0,0
143.527386880,0,1
143.529218560,0,0
143.531050240,0,1
143.532881920,0,0
143.534713440,0,1
143.536545120,0,0
143.538376800,0,1
143.540209920,0,0
143.542041600,0,1
143.543874720,0,0
143.545706560,0,1
143.547539360,0,0
143.549371200,0,1
143.551204160,0,0
143.553036000,0,1
143.554868800,0,0
143.556700480,0,1
143.558165120,0,0
167.509469120,1,0
167.511304160,0,0
167.513139360,1,0
167.514974720,0,0
167.516809600,1,0
167.518646080,0,0
167.520481280,1,0
167.522317600,0,0
167.524152640,1,0
167.525988960,0,0
167.527824160,1,0
167.529660640,0,0
167.531495680,1,0
167.533332320,0,0
167.535167200,1,0
167.537002400,0,0
167.538838720,1,0
167.540673920,0,0
167.542510560,1,0
167.544345760,0,0
167.546180960,1,0
167.548016320,0,0
167.549852320,1,0
167.551687520,0,0
167.553522560,1,0
167.555359200,0,0
167.557194080,1,0
167.559030400,0,0
167.559030560,1,0
167.559030720,0,0
167.560865600,1,0
167.562700640,0,0
167.562700800,1,0
167.562700960,0,0
167.564535680,1,0
167.566370880,0,0
167.568205920,1,0
167.570040960,0,0
167.570041120,1,0
167.570041280,0,0
167.571877440,1,0
167.573712640,0,0
167.575549120,1,0
167.577384480,0,0
167.579219520,1,0
167.581054560,0,0
167.581054720,1,0
167.581054880,0,0
167.582889760,1,0
167.584724960,0,0
167.586560160,1,0
167.588396640,0,0
167.590231840,1,0
167.592068480,0,0
167.593903520,1,0
167.595738720,0,0
167.597573760,1,0
167.599408800,0,0
167.601244000,1,0
167.603079360,0,0
167.604914400,1,0
167.606749600,0,0
167.608586080,1,0
167.610421120,0,0
167.612257600,1,0
167.614092640,0,0
167.615928960,1,0
167.617764000,0,0
167.619599040,1,0
167.621434080,0,0
167.621434240,1,0
167.621434400,0,0
167.623269120,1,0
167.625105760,0,0
167.626940960,1,0
167.628777440,0,0
167.630612640,1,0
167.632449280,0,0
167.634284160,1,0
167.636120960,0,0
167.637955840,1,0
167.639790880,0,0
167.641627200,1,0
167.643462400,0,0
167.645298720,1,0
167.647133920,0,0
167.648968960,1,0
167.650804160,0,0
167.652640480,1,0
167.654475680,0,0
167.656310720,1,0
167.658147360,0,0
167.658147520,1,0
167.658147680,0,0
167.659982560,1,0
167.661818880,0,0
167.663654080,1,0
167.665489120,0,0
167.667324160,1,0
167.669159200,0,0
167.670994400,1,0
167.672830560,0,0
167.674665280,1,0
167.676500480,0,0
167.678336960,1,0
167.680172160,0,0
167.682007360,1,0
167.683842400,0,0
167.685677600,1,0
167.687512800,0,0
167.689347840,1,0
167.691183040,0,0
167.691183200,1,0
167.691183360,0,0
167.693018080,1,0
167.694854400,0,0
167.696689600,1,0
167.698526240,0,0
167.700361280,1,0
167.702196640,0,0
167.704031840,1,0
167.705867200,0,0
167.707702240,1,0
167.709537760,0,0
167.711373920,1,0
167.713208960,0,0
167.715045440,1,0
167.716880960,0,0
167.718717120,1,0
167.720552160,0,0
167.722387520,1,0
167.724222720,0,0
167.726057760,1,0
167.727894400,0,0
167.729729600,1,0
167.731566080,0,0
167.733401280,1,0
167.735237760,0,0
167.737072960,1,0
167.738909440,0,0
167.740744640,1,0
167.742580960,0,0
167.744416160,1,0
167.746251360,0,0
167.748088000,1,0
167.749923200,0,0
167.751758240,1,0
167.753593440,0,0
167.755429760,1,0
167.757264800,0,0
167.759101120,1,0
167.760936160,0,0
167.762771360,1,0
167.764608000,0,0
167.766443200,1,0
167.768279680,0,0
167.768279840,1,0
167.768280000,0,0
167.770114880,1,0
167.771950080,0,0
167.773785280,1,0
167.775620640,0,0
167.777455680,1,0
167.779291200,0,0
167.781127680,1,0
167.782962880,0,0
167.784799360,1,0
167.786634560,0,0
167.788469760,1,0
167.790304960,0,0
167.792140160,1,0
167.793975360,0,0
167.795810400,1,0
167.797646880,0,0
167.799481920,1,0
167.801318400,0,0
167.803153440,1,0
167.804988640,0,0
167.806823840,1,0
167.808658880,0,0
167.810494080,1,0
167.812329280,0,0
167.814164480,1,0
167.815999680,0,0
167.817836160,1,0
167.819671680,0,0
167.821507840,1,0
167.823343040,0,0
167.823343200,1,0
167.823343360,0,0
167.825178240,1,0
167.827013600,0,0
167.828848640,1,0
167.830683840,0,0
167.832519040,1,0
167.834355680,0,0
167.836190880,1,0
167.838027360,0,0
167.838027520,1,0
167.838027680,0,0
167.839862560,1,0
167.841698880,0,0
167.843534080,1,0
167.845370400,0,0
167.847205760,1,0
167.849041120,0,0
167.850877280,1,0
167.852712480,0,0
167.854548960,1,0
167.856384320,0,0
167.858220800,1,0
167.860056320,0,0
194.990328000,0,1
194.992160000,0,0
194.993991840,0,1
194.995823840,0,0
194.997655680,0,1
194.999488960,0,0
195.001320960,0,1
195.003154400,0,0
195.004986240,0,1
195.006819520,0,0
195.008651360,0,1
195.010484640,0,0
195.012316640,0,1
195.014148480,0,0
195.015981760,0,1
195.017813760,0,0
195.019646880,0,1
195.021478880,0,0
195.023310720,0,1
195.025142720,0,0
195.026974560,0,1
195.028806560,0,0
195.030638400,0,1
195.032470240,0,0
195.034302240,0,1
195.036135520,0,0
195.037967520,0,1
195.039800800,0,0
195.041632800,0,1
195.043466080,0,0
195.045298080,0,1
195.047130240,0,0
195.048962240,0,1
195.050794240,0,0
195.052627680,0,1
195.054459840,0,0
195.056293120,0,1
195.058125280,0,0
195.059957120,0,1
195.061789120,0,0
195.063621120,0,1
195.065453120,0,0
195.067285120,0,1
195.069118400,0,0
195.070950400,0,1
195.072783520,0,0
195.074615360,0,1
195.076448480,0,0
195.078280320,0,1
195.080113600,0,0
195.081945600,0,1
195.083777760,0,0
195.085609600,0,1
195.087441600,0,0
195.089275040,0,1
195.091107040,0,0
195.092940160,0,1
195.094772160,0,0
195.096604160,0,1
195.098436160,0,0
195.100269280,0,1
195.102101120,0,0
195.103933120,0,1
195.105766400,0,0
195.107598240,0,1
195.109431520,0,0
195.111263520,0,1
195.113096640,0,0
195.114928640,0,1
195.116760640,0,0
195.118592480,0,1
195.120424480,0,0
195.122257600,0,1
195.124089600,0,0
195.125922880,0,1
195.127754720,0,0
195.129586560,0,1
195.131418720,0,0
195.133250400,0,1
195.135082400,0,0
195.136915680,0,1
195.138747840,0,0
195.140579680,0,1
195.142413120,0,0
195.144244960,0,1
195.146078400,0,0
195.147910240,0,1
195.149742400,0,0
195.151574240,0,1
195.153406240,0,0
195.155238080,0,1
195.157070080,0,0
195.158903360,0,1
195.160735200,0,0
195.162568480,0,1
195.164400320,0,0
195.166232160,0,1
195.168064000,0,0
195.169897120,0,1
195.171728960,0,0
195.173560800,0,1
195.175394080,0,0
195.177225920,0,1
195.179059360,0,0
195.180891200,0,1
195.182723360,0,0
195.184555040,0,1
195.186387040,0,0
195.188218880,0,1
195.190050880,0,0
195.191882560,0,1
195.193714560,0,0
195.195547840,0,1
195.197379680,0,0
195.199212960,0,1
195.201044800,0,0
195.202878080,0,1
195.204709760,0,0
195.206543040,0,1
195.208375040,0,0
195.210206720,0,1
195.212040000,0,0
195.213871680,0,1
195.215704960,0,0
195.217536800,0,1
195.219368640,0,0
195.221200640,0,1
195.223032480,0,0
195.224864160,0,1
195.226696000,0,0
195.228529120,0,1
195.230360960,0,0
195.232193920,0,1
195.234025920,0,0
195.235857760,0,1
195.237689600,0,0
195.239522720,0,1
195.241354720,0,0
195.243187520,0,1
195.245019360,0,0
195.246851200,0,1
195.248684480,0,0
195.250516320,0,1
195.252349600,0,0
195.254181600,0,1
195.256013600,0,0
195.257845280,0,1
195.259677280,0,0
195.261509120,0,1
195.263340960,0,0
195.265174240,0,1
195.267006080,0,0
195.268839360,0,1
195.270671200,0,0
195.272504480,0,1
195.274336320,0,0
195.276169440,0,1
195.278001440,0,0
195.279833280,0,1
195.281665280,0,0
195.283497120,0,1
195.285330240,0,0
195.287162080,0,1
195.288993920,0,0
195.290825760,0,1
195.292657760,0,0
195.294489600,0,1
195.296321600,0,0
195.298153280,0,1
195.299985120,0,0
195.301818400,0,1
195.303650240,0,0
195.305483520,0,1
195.307315520,0,0
195.309148640,0,1
195.310980640,0,0
195.312812640,0,1
195.314644640,0,0
195.316476640,0,1
195.318309600,0,0
195.320141440,0,1
195.321974560,0,0
195.323806560,0,1
195.325638560,0,0
195.327470400,0,1
195.329302400,0,0
195.331134240,0,1
195.332967520,0,0
195.334799520,0,1
195.336252480,0,0
203.623886080,1,0
203.625723680,0,0
203.627562560,1,0
203.629400160,0,0
203.629400320,1,0
203.629400480,0,0
203.631238880,1,0
203.633076640,0,0
203.634914080,1,0
203.636752800,0,0
203.638590400,1,0
203.640428000,0,0
203.642265440,1,0
203.644103040,0,0
203.645940480,1,0
203.647778080,0,0
203.649615520,1,0
203.651453120,0,0
203.653291840,1,0
203.655129280,0,0
203.656968000,1,0
203.658805600,0,0
203.660643040,1,0
203.662480480,0,0
203.664317920,1,0
203.666155520,0,0
203.667993120,1,0
203.669832000,0,0
203.671669440,1,0
203.673508160,0,0
203.675345600,1,0
203.677183200,0,0
203.679020640,1,0
203.680858240,0,0
203.682695680,1,0
203.684533280,0,0
203.686372160,1,0
203.688209600,0,0
203.690048480,1,0
203.691886240,0,0
203.693724640,1,0
203.695562080,0,0
203.697399360,1,0
203.699236960,0,0
203.701074080,1,0
203.702911520,0,0
203.704748960,1,0
203.706588160,0,0
203.708425280,1,0
203.710264480,0,0
203.712101600,1,0
203.713940480,0,0
203.715777920,1,0
203.717616640,0,0
203.719454080,1,0
203.721291520,0,0
203.723130240,1,0
203.724967520,0,0
203.726806400,1,0
203.728644000,0,0
203.730482560,1,0
203.732320160,0,0
203.734158880,1,0
203.735996320,0,0
203.735996480,1,0
203.735996640,0,0
203.737833760,1,0
203.739672640,0,0
203.741510080,1,0
203.743348960,0,0
203.745186400,1,0
203.747024000,0,0
203.748861280,1,0
203.750698720,0,0
203.752536000,1,0
203.754374560,0,0
203.756212000,1,0
203.758049600,0,0
203.759888160,1,0
203.761725760,0,0
203.763563040,1,0
203.765400640,0,0
203.767238080,1,0
203.769075520,0,0
203.770912960,1,0
203.772750720,0,0
203.774587840,1,0
203.776426720,0,0
203.778264160,1,0
203.780102880,0,0
203.781940320,1,0
203.783777760,0,0
203.785615200,1,0
203.787452640,0,0
203.789289920,1,0
203.791127360,0,0
203.792966080,1,0
203.794803360,0,0
203.796642240,1,0
203.798479680,0,0
203.800318080,1,0
203.802155680,0,0
203.803992480,1,0
203.805829920,0,0
203.805830080,1,0
203.805830240,0,0
203.807667360,1,0
203.809506080,0,0
203.811343360,1,0
203.813182240,0,0
203.815019520,1,0
203.816858240,0,0
203.818695680,1,0
203.820534400,0,0
203.822371520,1,0
203.824210240,0,0
203.826047520,1,0
203.827885120,0,0
203.829723840,1,0
203.831561280,0,0
203.833400000,1,0
203.835237600,0,0
203.837076160,1,0
203.838913760,0,0
203.840752480,1,0
203.842590240,0,0
203.844427360,1,0
203.846266240,0,0
203.848103680,1,0
203.849942240,0,0
203.851779840,1,0
203.853618400,0,0
203.855455840,1,0
203.857294560,0,0
203.859132000,1,0
203.860969440,0,0
203.862808320,1,0
203.864645760,0,0
203.866484640,1,0
203.868322080,0,0
203.870159520,1,0
203.871996960,0,0
203.871997120,1,0
203.871997280,0,0
203.873834400,1,0
203.875672000,0,0
203.877509440,1,0
203.879346880,0,0
203.881184320,1,0
203.883023360,0,0
203.884860800,1,0
203.886699680,0,0
203.888537120,1,0
203.890374400,0,0
203.892212000,1,0
203.894049440,0,0
203.895886880,1,0
203.897724320,0,0
203.899563200,1,0
203.901400640,0,0
203.901400800,1,0
203.901400960,0,0
203.903239520,1,0
203.905076960,0,0
203.906914240,1,0
203.908751680,0,0
203.908751840,1,0
203.908752000,0,0
203.910589120,1,0
203.912426400,0,0
203.914263680,1,0
203.916102400,0,0
203.917939840,1,0
203.919778560,0,0
203.921615840,1,0
203.923454400,0,0
203.925291840,1,0
203.927130400,0,0
203.928967840,1,0
203.930805760,0,0
203.932643040,1,0
203.934480480,0,0
203.936319040,1,0
203.938156640,0,0
203.939995200,1,0
203.941832640,0,0
203.943671360,1,0
203.945508800,0,0
203.947347360,1,0
203.949184800,0,0
203.951022080,1,0
203.952860960,0,0
203.954698240,1,0
203.956537120,0,0
203.958374560,1,0
203.960213280,0,0
203.962050720,1,0
203.963889280,0,0
203.965726720,1,0
203.967564000,0,0
203.969402720,1,0
203.971240480,0,0
239.737000480,1,0
239.738838240,0,0
239.740677280,1,0
239.742515040,0,0
239.744354080,1,0
239.746191840,0,0
239.748029600,1,0
239.749868640,0,0
239.751706240,1,0
239.753544000,0,0
239.755381760,1,0
239.757220640,0,0
239.759058240,1,0
