Time [s],Channel 2,Channel 3,Channel 15
381.984458720,0,0,0
381.986315360,0,0,1
381.988172160,0,0,0
381.990028800,0,0,1
381.991886720,0,0,0
381.993743360,0,0,1
381.995601280,0,0,0
381.997458080,0,0,1
381.999314880,0,0,0
382.001172800,0,0,1
382.003029600,0,0,0
382.004887520,0,0,1
382.006744480,0,0,0
382.008601120,0,0,1
382.010457920,0,0,0
382.012314720,0,0,1
382.014171680,0,0,0
382.016029600,0,0,1
382.017886400,0,0,0
382.019743040,0,0,1
382.021601280,0,0,0
382.023457920,0,0,1
382.025316000,0,0,0
382.027172640,0,0,1
382.029030720,0,0,0
382.030887520,0,0,1
382.032744320,0,0,0
382.034600960,0,0,1
382.036457600,0,0,0
382.038314400,0,0,1
382.040171200,0,0,0
382.042029280,0,0,1
382.043885920,0,0,0
382.045743840,0,0,1
382.047600480,0,0,0
382.049458560,0,0,1
382.051315360,0,0,0
382.053172160,0,0,1
382.055028960,0,0,0
382.056885600,0,0,1
382.058742240,0,0,0
382.060599040,0,0,1
382.062457120,0,0,0
382.064313760,0,0,1
382.066171840,0,0,0
382.068028960,0,0,1
382.068533440,0,0,0
392.580704000,0,1,0
392.582554400,0,0,0
392.584406080,0,1,0
392.586256480,0,0,0
392.588108160,0,1,0
392.589958560,0,0,0
392.591808800,0,1,0
392.593660640,0,0,0
392.595510880,0,1,0
392.597362560,0,0,0
392.599212960,0,1,0
392.601063360,0,0,0
392.602913760,0,1,0
392.604764000,0,0,0
392.606614400,0,1,0
392.608464960,0,0,0
392.610316320,0,1,0
392.612166720,0,0,0
392.614018400,0,1,0
392.615868960,0,0,0
392.617720480,0,1,0
392.619570880,0,0,0
392.621422560,0,1,0
392.623272960,0,0,0
392.625123360,0,1,0
392.626973760,0,0,0
392.628824160,0,1,0
392.630676000,0,0,0
392.632526240,0,1,0
392.634378080,0,0,0
392.636228320,0,1,0
392.638078880,0,0,0
392.639929120,0,1,0
392.641779680,0,0,0
392.643629920,0,1,0
392.645481440,0,0,0
392.647331840,0,1,0
392.649182400,0,0,0
392.651033920,0,1,0
392.652884320,0,0,0
392.654736000,0,1,0
392.656586400,0,0,0
392.658436960,0,1,0
392.660287520,0,0,0
392.662137920,0,1,0
392.663988320,0,0,0
392.665838720,0,1,0
392.667690560,0,0,0
392.669541120,0,1,0
392.671392960,0,0,0
392.673243200,0,1,0
392.675093760,0,0,0
392.676944000,0,1,0
392.678795680,0,0,0
392.680645920,0,1,0
392.682497760,0,0,0
392.684348160,0,1,0
392.686198880,0,0,0
392.688050560,0,1,0
392.689900960,0,0,0
392.691752800,0,1,0
392.693603200,0,0,0
392.695453600,0,1,0
392.697304160,0,0,0
392.699154560,0,1,0
392.701004960,0,0,0
392.702855200,0,1,0
392.704707200,0,0,0
392.706557440,0,1,0
392.708409280,0,0,0
392.710259520,0,1,0
392.712111360,0,0,0
392.713961600,0,1,0
392.715813440,0,0,0
392.717663680,0,1,0
392.719515520,0,0,0
392.721365920,0,1,0
392.723216320,0,0,0
392.725068000,0,1,0
392.726918400,0,0,0
392.726918560,0,1,0
392.726918720,0,0,0
392.728770080,0,1,0
392.730620480,0,0,0
392.732470880,0,1,0
392.734321440,0,0,0
392.736171680,0,1,0
392.738022240,0,0,0
392.739872640,0,1,0
392.741723200,0,0,0
392.743573600,0,1,0
392.745425280,0,0,0
392.747275680,0,1,0
392.749127360,0,0,0
392.750977760,0,1,0
392.752829600,0,0,0
392.754680000,0,1,0
392.756530400,0,0,0
392.758380800,0,1,0
392.760231200,0,0,0
392.762082880,0,1,0
392.763933280,0,0,0
392.765785120,0,1,0
392.767635680,0,0,0
392.769485920,0,1,0
392.771336320,0,0,0
392.773186880,0,1,0
392.775037440,0,0,0
392.776888960,0,1,0
392.778739360,0,0,0
392.780589760,0,1,0
392.782441600,0,0,0
392.784291840,0,1,0
392.786143680,0,0,0
392.787994080,0,1,0
392.789844640,0,0,0
392.791695040,0,1,0
392.793545440,0,0,0
392.795395840,0,1,0
392.797246240,0,0,0
392.797246400,0,1,0
392.797246560,0,0,0
392.799097920,0,1,0
392.800948320,0,0,0
392.802800160,0,1,0
392.804650560,0,0,0
392.806502240,0,1,0
392.808352800,0,0,0
392.810204160,0,1,0
392.812054560,0,0,0
392.813906240,0,1,0
392.815756640,0,0,0
392.817607040,0,1,0
392.819458880,0,0,0
392.821309440,0,1,0
392.823161440,0,0,0
392.825011840,0,1,0
392.826862400,0,0,0
392.828712800,0,1,0
392.830563360,0,0,0
392.832413600,0,1,0
392.834264160,0,0,0
392.836114400,0,1,0
392.837964960,0,0,0
392.839816640,0,1,0
392.841667040,0,0,0
392.843518880,0,1,0
392.845369280,0,0,0
392.847220800,0,1,0
392.849071360,0,0,0
392.850922880,0,1,0
392.852773440,0,0,0
392.854623840,0,1,0
392.856475680,0,0,0
392.856475840,0,1,0
392.856476000,0,0,0
392.858326080,0,1,0
392.860178080,0,0,0
392.862028480,0,1,0
392.863879040,0,0,0
392.865729280,0,1,0
392.867579680,0,0,0
392.869430080,0,1,0
392.871280480,0,0,0
392.873131040,0,1,0
392.874981440,0,0,0
392.876833280,0,1,0
392.878683680,0,0,0
392.880535360,0,1,0
392.882385920,0,0,0
392.884237440,0,1,0
392.886087840,0,0,0
392.887939360,0,1,0
392.889789760,0,0,0
392.891640160,0,1,0
392.893490720,0,0,0
392.895340960,0,1,0
392.897192480,0,0,0
392.899042880,0,1,0
392.900894560,0,0,0
392.902744960,0,1,0
392.904595520,0,0,0
392.906445760,0,1,0
392.908297440,0,0,0
392.910147680,0,1,0
392.911998240,0,0,0
392.913849760,0,1,0
392.915700000,0,0,0
392.917551680,0,1,0
392.919402240,0,0,0
392.921253760,0,1,0
392.923104160,0,0,0
392.924954560,0,1,0
392.926804800,0,0,0
392.928655520,0,1,0
392.930506240,0,0,0
417.178475520,0,0,1
417.180334720,0,0,0
417.182193920,0,0,1
417.184053120,0,0,0
417.185912320,0,0,1
417.187772800,0,0,0
417.189632000,0,0,1
417.191492640,0,0,0
417.193351680,0,0,1
417.195212160,0,0,0
417.197071360,0,0,1
417.198930400,0,0,0
417.200789600,0,0,1
417.202648800,0,0,0
417.204508000,0,0,1
417.206367200,0,0,0
417.208227680,0,0,1
417.210086880,0,0,0
417.211947200,0,0,1
417.213806240,0,0,0
417.215666560,0,0,1
417.217525760,0,0,0
417.219384640,0,0,1
417.221243680,0,0,0
417.223102880,0,0,1
417.224962080,0,0,0
417.226821120,0,0,1
417.228681440,0,0,0
417.230540480,0,0,1
417.232400960,0,0,0
417.234260160,0,0,1
417.236120640,0,0,0
417.237979680,0,0,1
417.239838720,0,0,0
417.241697760,0,0,1
417.243556960,0,0,0
417.245416160,0,0,1
417.247276480,0,0,0
417.249135520,0,0,1
417.250994560,0,0,0
417.252855040,0,0,1
417.254714240,0,0,0
417.256574560,0,0,1
417.258433600,0,0,0
417.260292640,0,0,1
417.262151840,0,0,0
417.264010880,0,0,1
417.265869920,0,0,0
417.267730240,0,0,1
417.269589440,0,0,0
417.271448640,0,0,1
417.273309120,0,0,0
417.275168320,0,0,1
417.277028640,0,0,0
417.278887840,0,0,1
417.280746880,0,0,0
417.282605920,0,0,1
417.284464800,0,0,0
417.286323840,0,0,1
417.288184160,0,0,0
417.290043200,0,0,1
417.291902400,0,0,0
417.293762720,0,0,1
417.295621760,0,0,0
417.297482080,0,0,1
417.299341120,0,0,0
417.301200160,0,0,1
417.303059360,0,0,0
417.304919520,0,0,1
417.306778720,0,0,0
417.308639040,0,0,1
417.310498240,0,0,0
417.312357280,0,0,1
417.314217760,0,0,0
417.316076800,0,0,1
417.317937120,0,0,0
417.319796000,0,0,1
417.321655040,0,0,0
417.323514080,0,0,1
417.325374400,0,0,0
417.327233440,0,0,1
417.329093920,0,0,0
417.330953120,0,0,1
417.332812000,0,0,0
417.334672480,0,0,1
417.336531520,0,0,0
417.338391840,0,0,1
417.340250880,0,0,0
417.342109920,0,0,1
417.343969120,0,0,0
417.345829280,0,0,1
417.347688480,0,0,0
417.349548640,0,0,1
417.351407680,0,0,0
417.353266720,0,0,1
417.355127200,0,0,0
417.356986400,0,0,1
417.358847040,0,0,0
417.360706080,0,0,1
417.362565120,0,0,0
417.364424320,0,0,1
417.366284640,0,0,0
417.368143680,0,0,1
417.370004000,0,0,0
417.371863040,0,0,1
417.373722240,0,0,0
417.375582720,0,0,1
417.377442080,0,0,0
417.379302240,0,0,1
417.381161440,0,0,0
417.383020640,0,0,1
417.384879840,0,0,0
417.386740160,0,0,1
417.388599360,0,0,0
417.390459840,0,0,1
417.392319040,0,0,0
417.394178240,0,0,1
417.396038880,0,0,0
417.397898080,0,0,1
417.399758560,0,0,0
417.401617600,0,0,1
417.403476800,0,0,0
417.405335840,0,0,1
417.407196160,0,0,0
417.409055360,0,0,1
417.410915840,0,0,0
417.412774880,0,0,1
417.414634080,0,0,0
417.416494240,0,0,1
417.418353440,0,0,0
417.420213920,0,0,1
417.422072960,0,0,0
417.423933280,0,0,1
417.425792480,0,0,0
417.427652800,0,0,1
417.429512000,0,0,0
417.431372320,0,0,1
417.433231360,0,0,0
417.435090400,0,0,1
417.436950560,0,0,0
417.438809760,0,0,1
417.440670080,0,0,0
417.442529120,0,0,1
417.444389600,0,0,0
417.446248480,0,0,1
417.448108800,0,0,0
417.449967680,0,0,1
417.451827840,0,0,0
417.453686720,0,0,1
417.455545760,0,0,0
417.457406080,0,0,1
417.459265280,0,0,0
417.461125760,0,0,1
417.462984640,0,0,0
417.464844960,0,0,1
417.466704000,0,0,0
417.468563840,0,0,1
417.470422880,0,0,0
417.472283040,0,0,1
417.474142080,0,0,0
417.476002400,0,0,1
417.477861600,0,0,0
417.479720480,0,0,1
417.481580960,0,0,0
417.483440000,0,0,1
417.485300320,0,0,0
417.487159360,0,0,1
417.489018720,0,0,0
417.490877760,0,0,1
417.492737920,0,0,0
417.494596960,0,0,1
417.496457280,0,0,0
417.498316480,0,0,1
417.500175520,0,0,0
417.502036000,0,0,1
417.503895040,0,0,0
417.505755520,0,0,1
417.507614720,0,0,0
417.509474080,0,0,1
417.511333280,0,0,0
417.513193600,0,0,1
417.515052800,0,0,0
417.516913440,0,0,1
417.518772640,0,0,0
417.520631680,0,0,1
417.522492160,0,0,0
428.267306240,0,1,0
428.269148160,0,0,0
428.270989600,0,1,0
428.272831360,0,0,0
428.274672960,0,1,0
428.276516000,0,0,0
428.278357600,0,1,0
428.280200480,0,0,0
428.282042240,0,1,0
428.283884800,0,0,0
428.285726400,0,1,0
428.287568160,0,0,0
428.289409600,0,1,0
428.291252320,0,0,0
428.293094080,0,1,0
428.294935840,0,0,0
428.296778720,0,1,0
428.298620480,0,0,0
428.300463520,0,1,0
428.302305120,0,0,0
428.304146880,0,1,0
428.305988640,0,0,0
428.307831680,0,1,0
428.309673440,0,0,0
428.311515040,0,1,0
428.313358240,0,0,0
428.315199840,0,1,0
428.317042880,0,0,0
428.318884480,0,1,0
428.320726240,0,0,0
428.322567840,0,1,0
428.324410880,0,0,0
428.326252480,0,1,0
428.328094080,0,0,0
428.329935680,0,1,0
428.331777280,0,0,0
428.333620160,0,1,0
428.335461920,0,0,0
428.337305120,0,1,0
428.339146720,0,0,0
428.340989760,0,1,0
428.342831520,0,0,0
428.344672960,0,1,0
428.346514720,0,0,0
428.348356160,0,1,0
428.350199040,0,0,0
428.352040640,0,1,0
428.353883680,0,0,0
428.355725440,0,1,0
428.357567360,0,0,0
428.359408800,0,1,0
428.361250560,0,0,0
428.363092160,0,1,0
428.364935040,0,0,0
428.366776800,0,1,0
428.368618560,0,0,0
428.370461600,0,1,0
428.372303360,0,0,0
428.374144800,0,1,0
428.375986400,0,0,0
428.377828000,0,1,0
428.379669600,0,0,0
428.381512640,0,1,0
428.383354400,0,0,0
428.385195680,0,1,0
428.387038560,0,0,0
428.388880000,0,1,0
428.390723040,0,0,0
428.392564800,0,1,0
428.394406400,0,0,0
428.396248000,0,1,0
428.398090880,0,0,0
428.399932480,0,1,0
428.401774080,0,0,0
428.401774240,0,1,0
428.401774400,0,0,0
428.403616960,0,1,0
428.405458720,0,0,0
428.407301600,0,1,0
428.409143360,0,0,0
428.410986240,0,1,0
428.412827840,0,0,0
428.414669440,0,1,0
428.416511200,0,0,0
428.416511360,0,1,0
428.416511520,0,0,0
428.418352800,0,1,0
428.420194560,0,0,0
428.422036160,0,1,0
428.423879200,0,0,0
428.425720800,0,1,0
428.427563840,0,0,0
428.429405440,0,1,0
428.431247040,0,0,0
428.433088800,0,1,0
428.434930400,0,0,0
428.436772000,0,1,0
428.438613600,0,0,0
428.440456640,0,1,0
428.442298400,0,0,0
428.444141280,0,1,0
428.445982880,0,0,0
428.447824640,0,1,0
428.449666240,0,0,0
428.451507840,0,1,0
428.453349600,0,0,0
428.455192480,0,1,0
428.457034400,0,0,0
428.458875840,0,1,0
428.460719040,0,0,0
428.462560480,0,1,0
428.464402080,0,0,0
428.466243680,0,1,0
428.468085280,0,0,0
428.469926880,0,1,0
428.471769920,0,0,0
428.473611520,0,1,0
428.475453120,0,0,0
428.477296320,0,1,0
428.479137920,0,0,0
428.480980960,0,1,0
428.482822720,0,0,0
428.484665600,0,1,0
428.486507360,0,0,0
428.488348800,0,1,0
428.490190560,0,0,0
428.490190720,0,1,0
428.490190880,0,0,0
428.492032320,0,1,0
428.493875200,0,0,0
428.495716800,0,1,0
428.497559840,0,0,0
428.499401600,0,1,0
428.501244640,0,0,0
428.503086400,0,1,0
428.504928000,0,0,0
428.506769760,0,1,0
428.508611360,0,0,0
428.510453120,0,1,0
428.512294880,0,0,0
428.514137760,0,1,0
428.515979520,0,0,0
428.517822560,0,1,0
428.519664160,0,0,0
428.521505760,0,1,0
428.523347360,0,0,0
428.525188960,0,1,0
428.527030560,0,0,0
428.528872160,0,1,0
428.530715200,0,0,0
428.532556800,0,1,0
428.534399680,0,0,0
428.536241280,0,1,0
428.538083200,0,0,0
428.539924960,0,1,0
428.541768000,0,0,0
428.543609600,0,1,0
428.545452480,0,0,0
428.547294240,0,1,0
428.549136000,0,0,0
428.550979040,0,1,0
428.552820800,0,0,0
428.554662400,0,1,0
428.556504000,0,0,0
428.558347040,0,1,0
428.560188960,0,0,0
428.562030400,0,1,0
428.563872160,0,0,0
428.565713600,0,1,0
428.567556480,0,0,0
428.569398240,0,1,0
428.571241280,0,0,0
428.573083040,0,1,0
428.574926080,0,0,0
428.576767680,0,1,0
428.578609280,0,0,0
428.580451040,0,1,0
428.582292800,0,0,0
428.584135840,0,1,0
428.585977600,0,0,0
428.587820640,0,1,0
428.589662240,0,0,0
428.591505120,0,1,0
428.593346880,0,0,0
428.595188480,0,1,0
428.597030240,0,0,0
428.598872000,0,1,0
428.600713760,0,0,0
428.602555520,0,1,0
428.604398560,0,0,0
428.606240320,0,1,0
428.608083360,0,0,0
428.609924960,0,1,0
428.611766560,0,0,0
428.613608320,0,1,0
428.615451360,0,0,0
428.617293280,0,1,0
428.617848960,0,0,0
452.634561120,0,0,1
452.636418880,0,0,0
452.638276480,0,0,1
452.640134400,0,0,0
452.641992000,0,0,1
452.643851040,0,0,0
452.645708960,0,0,1
452.647568000,0,0,0
452.649425760,0,0,1
452.651284800,0,0,0
452.653142560,0,0,1
452.655001280,0,0,0
452.656859040,0,0,1
452.658718240,0,0,0
452.660576000,0,0,1
452.662433920,0,0,0
452.664292960,0,0,1
452.666150880,0,0,0
452.668009760,0,0,1
452.669867520,0,0,0
452.671726560,0,0,1
452.673584480,0,0,0
452.675442240,0,0,1
452.677300000,0,0,0
452.679157760,0,0,1
452.681015520,0,0,0
452.682873120,0,0,1
452.684732320,0,0,0
452.686590080,0,0,1
452.688449120,0,0,0
452.690306720,0,0,1
452.692165760,0,0,0
452.694023360,0,0,1
452.695881280,0,0,0
452.697738880,0,0,1
452.699598080,0,0,0
452.701455520,0,0,1
452.703313280,0,0,0
452.705172480,0,0,1
452.707030080,0,0,0
452.708889120,0,0,1
452.710746880,0,0,0
452.712605760,0,0,1
452.714463680,0,0,0
452.716321440,0,0,1
452.718179040,0,0,0
452.720036800,0,0,1
452.721894400,0,0,0
452.723752160,0,0,1
452.725611200,0,0,0
452.727468800,0,0,1
452.729327840,0,0,0
452.731185280,0,0,1
452.733044480,0,0,0
452.734902080,0,0,1
452.736760160,0,0,0
452.738617760,0,0,1
452.740476800,0,0,0
452.742334560,0,0,1
452.744192160,0,0,0
452.746051040,0,0,1
452.747908800,0,0,0
452.749767840,0,0,1
452.751625600,0,0,0
452.753484480,0,0,1
452.755342400,0,0,0
452.757200160,0,0,1
452.759057920,0,0,0
452.760915520,0,0,1
452.762773280,0,0,0
452.764631040,0,0,1
452.766488800,0,0,0
452.768346400,0,0,1
452.770205440,0,0,0
452.772063040,0,0,1
452.773922080,0,0,0
452.775779680,0,0,1
452.777638720,0,0,0
452.779496160,0,0,1
452.781355200,0,0,0
452.783212960,0,0,1
452.785070720,0,0,0
452.786928480,0,0,1
452.788786240,0,0,0
452.790645280,0,0,1
452.792503200,0,0,0
452.794362080,0,0,1
452.796219840,0,0,0
452.798077600,0,0,1
452.799935200,0,0,0
452.801792800,0,0,1
452.803650720,0,0,0
452.805508960,0,0,1
452.807366720,0,0,0
452.809224320,0,0,1
452.811083200,0,0,0
452.812940960,0,0,1
452.814799840,0,0,0
452.816657440,0,0,1
452.818516320,0,0,0
452.820374080,0,0,1
452.822233120,0,0,0
452.824090880,0,0,1
452.825948800,0,0,0
452.827806400,0,0,1
452.829664160,0,0,0
452.831523200,0,0,1
452.833380960,0,0,0
452.835240000,0,0,1
452.837097760,0,0,0
452.838955520,0,0,1
452.840813280,0,0,0
452.842671040,0,0,1
452.844528640,0,0,0
452.846387520,0,0,1
452.848245120,0,0,0
452.850102720,0,0,1
452.851961600,0,0,0
452.853819200,0,0,1
452.855678240,0,0,0
452.857535680,0,0,1
452.859394560,0,0,0
452.861252160,0,0,1
452.863111200,0,0,0
452.864968800,0,0,1
452.866826400,0,0,0
452.868684160,0,0,1
452.870541760,0,0,0
452.872400640,0,0,1
452.874258400,0,0,0
452.876117280,0,0,1
452.877975040,0,0,0
452.879832800,0,0,1
452.881690400,0,0,0
452.883548000,0,0,1
452.885405760,0,0,0
452.887264640,0,0,1
452.889122400,0,0,0
452.890980000,0,0,1
452.892839200,0,0,0
452.894696800,0,0,1
452.896555840,0,0,0
452.898413440,0,0,1
452.900272320,0,0,0
452.902129920,0,0,1
452.903988960,0,0,0
452.905846560,0,0,1
452.907704160,0,0,0
452.909561760,0,0,1
452.911419520,0,0,0
452.913278400,0,0,1
452.915136160,0,0,0
452.916995200,0,0,1
452.918852960,0,0,0
452.920710720,0,0,1
452.922568320,0,0,0
452.924425920,0,0,1
452.926283520,0,0,0
452.928142240,0,0,1
452.930000000,0,0,0
452.931857600,0,0,1
452.933716640,0,0,0
452.935574080,0,0,1
452.937433120,0,0,0
452.939290720,0,0,1
452.941149440,0,0,0
452.943007040,0,0,1
452.944866080,0,0,0
452.946723680,0,0,1
452.948581440,0,0,0
452.950439040,0,0,1
452.952296640,0,0,0
452.954155680,0,0,1
452.956013280,0,0,0
452.957872160,0,0,1
452.959729920,0,0,0
452.961587520,0,0,1
452.963445120,0,0,0
452.965302720,0,0,1
452.967160320,0,0,0
452.969019200,0,0,1
452.970876960,0,0,0
452.972734400,0,0,1
452.974593600,0,0,0
452.976451200,0,0,1
452.978310080,0,0,0
452.980167840,0,0,1
452.980519040,0,0,0
463.954579680,0,1,0
463.956418880,0,0,0
463.958259040,0,1,0
463.960098400,0,0,0
463.961937600,0,1,0
463.963778080,0,0,0
463.965617120,0,1,0
463.967457920,0,0,0
463.969297120,0,1,0
463.971136320,0,0,0
463.972975360,0,1,0
463.974814720,0,0,0
463.976653760,0,1,0
463.978492960,0,0,0
463.980332160,0,1,0
463.982171360,0,0,0
463.984011840,0,1,0
463.985851040,0,0,0
463.987691520,0,1,0
463.989530720,0,0,0
463.991371040,0,1,0
463.993210240,0,0,0
463.995050560,0,1,0
463.996889760,0,0,0
463.998728800,0,1,0
464.000569280,0,0,0
464.002408480,0,1,0
464.004248960,0,0,0
464.006088000,0,1,0
464.007927360,0,0,0
464.009766240,0,1,0
464.011605440,0,0,0
464.013444640,0,1,0
464.015283840,0,0,0
464.017124160,0,1,0
464.018963200,0,0,0
464.020803520,0,1,0
464.022642720,0,0,0
464.024482880,0,1,0
464.026321920,0,0,0
464.026322080,0,1,0
464.026322240,0,0,0
464.028162400,0,1,0
464.030001440,0,0,0
464.031841600,0,1,0
464.033680640,0,0,0
464.035519840,0,1,0
464.037360320,0,0,0
464.039199360,0,1,0
464.041039680,0,0,0
464.042878720,0,1,0
464.044717920,0,0,0
464.046556960,0,1,0
464.048396000,0,0,0
464.050235200,0,1,0
464.052074240,0,0,0
464.053914560,0,1,0
464.055753760,0,0,0
464.057594240,0,1,0
464.059433600,0,0,0
464.061273760,0,1,0
464.063112960,0,0,0
464.064953280,0,1,0
464.066792640,0,0,0
464.068632960,0,1,0
464.070472160,0,0,0
464.072311200,0,1,0
464.074151520,0,0,0
464.075990720,0,1,0
464.077829920,0,0,0
464.079668800,0,1,0
464.081507840,0,0,0
464.083346880,0,1,0
464.085186080,0,0,0
464.087025120,0,1,0
464.088864160,0,0,0
464.090704480,0,1,0
464.092543680,0,0,0
464.094384320,0,1,0
464.096223520,0,0,0
464.098062720,0,1,0
464.099901920,0,0,0
464.101742400,0,1,0
464.103581440,0,0,0
464.105420640,0,1,0
464.107261120,0,0,0
464.109100160,0,1,0
464.110940480,0,0,0
464.112779680,0,1,0
464.114619040,0,0,0
464.116458240,0,1,0
464.118297440,0,0,0
464.120136480,0,1,0
464.121975520,0,0,0
464.123814720,0,1,0
464.125653920,0,0,0
464.127494240,0,1,0
464.129333440,0,0,0
464.131172480,0,1,0
464.133011680,0,0,0
464.134850720,0,1,0
464.136690080,0,0,0
464.138530400,0,1,0
464.140369600,0,0,0
464.142208800,0,1,0
464.144049280,0,0,0
464.145888480,0,1,0
464.147728960,0,0,0
464.149568000,0,1,0
464.151408480,0,0,0
464.153247520,0,1,0
464.155086720,0,0,0
464.156925760,0,1,0
464.158764960,0,0,0
464.160605280,0,1,0
464.162444480,0,0,0
464.164284800,0,1,0
464.166124160,0,0,0
464.167963040,0,1,0
464.169802400,0,0,0
464.171641440,0,1,0
464.173480640,0,0,0
464.175320960,0,1,0
464.177160000,0,0,0
464.178999040,0,1,0
464.180839360,0,0,0
464.182678400,0,1,0
464.184518880,0,0,0
464.186357920,0,1,0
464.188198240,0,0,0
464.190037440,0,1,0
464.191876480,0,0,0
464.193715680,0,1,0
464.195554880,0,0,0
464.197395200,0,1,0
464.199234400,0,0,0
464.201074720,0,1,0
464.202913920,0,0,0
464.204753120,0,1,0
464.206592320,0,0,0
464.208431360,0,1,0
464.210270560,0,0,0
464.212109600,0,1,0
464.213950080,0,0,0
464.215789120,0,1,0
464.217629760,0,0,0
464.219468800,0,1,0
464.221309280,0,0,0
464.223148320,0,1,0
464.224988960,0,0,0
464.226828000,0,1,0
464.228667200,0,0,0
464.230506240,0,1,0
464.232345440,0,0,0
464.234185920,0,1,0
464.236025120,0,0,0
464.237865600,0,1,0
464.239704960,0,0,0
464.241544000,0,1,0
464.243383040,0,0,0
464.245222240,0,1,0
464.247061280,0,0,0
464.248900320,0,1,0
464.250740800,0,0,0
464.252579840,0,1,0
464.254420160,0,0,0
464.256259200,0,1,0
464.258099680,0,0,0
464.259938880,0,1,0
464.261779200,0,0,0
464.263618240,0,1,0
464.265457600,0,0,0
464.267297920,0,1,0
464.269136960,0,0,0
464.270977440,0,1,0
464.272816640,0,0,0
464.274655840,0,1,0
464.276495200,0,0,0
464.278334080,0,1,0
464.280173280,0,0,0
464.282012320,0,1,0
464.283851360,0,0,0
464.283851520,0,1,0
464.283851680,0,0,0
464.285690560,0,1,0
464.287531040,0,0,0
464.289370080,0,1,0
464.291210720,0,0,0
464.293049600,0,1,0
464.294890240,0,0,0
464.296729280,0,1,0
464.298569920,0,0,0
464.300408960,0,1,0
464.302248320,0,0,0
488.091812480,0,0,1
488.093675040,0,0,0
488.095537440,0,0,1
488.097400000,0,0,0
488.099262560,0,0,1
488.101126400,0,0,0
488.102988960,0,0,1
488.104852640,0,0,0
488.106715040,0,0,1
488.108578720,0,0,0
488.110441280,0,0,1
488.112303680,0,0,0
488.114166080,0,0,1
488.116028640,0,0,0
488.117891040,0,0,1
488.119754720,0,0,0
488.121617120,0,0,1
488.123479520,0,0,0
488.125343040,0,0,1
488.127205440,0,0,0
488.129069280,0,0,1
488.130931680,0,0,0
488.132795040,0,0,1
488.134657600,0,0,0
488.136521120,0,0,1
488.138383680,0,0,0
488.140247360,0,0,1
488.142109760,0,0,0
488.143972320,0,0,1
488.145836000,0,0,0
488.147698400,0,0,1
488.149562240,0,0,0
488.151424480,0,0,1
488.153288320,0,0,0
488.155150720,0,0,1
488.157014400,0,0,0
488.158876960,0,0,1
488.160740640,0,0,0
488.162603040,0,0,1
488.164465600,0,0,0
488.166329280,0,0,1
488.168191840,0,0,0
488.170055360,0,0,1
488.171917760,0,0,0
488.173781440,0,0,1
488.175643840,0,0,0
488.177506880,0,0,1
488.179369280,0,0,0
488.181231840,0,0,1
488.183094080,0,0,0
488.184956480,0,0,1
488.186820480,0,0,0
488.188682880,0,0,1
488.190546720,0,0,0
488.192409120,0,0,1
488.194271840,0,0,0
488.196134240,0,0,1
488.197996640,0,0,0
488.199859040,0,0,1
488.201721440,0,0,0
488.203583840,0,0,1
488.205446400,0,0,0
488.207310080,0,0,1
488.209172320,0,0,0
488.211036000,0,0,1
488.212898400,0,0,0
488.214761920,0,0,1
488.216624320,0,0,0
488.218486560,0,0,1
488.220349120,0,0,0
488.222211360,0,0,1
488.224073760,0,0,0
488.225936160,0,0,1
488.227799680,0,0,0
488.229662080,0,0,1
488.231525600,0,0,0
488.233388000,0,0,1
488.235251840,0,0,0
488.237114240,0,0,1
488.238976800,0,0,0
488.240839040,0,0,1
488.242701280,0,0,0
488.244563680,0,0,1
488.246426240,0,0,0
488.248288480,0,0,1
488.250150880,0,0,0
488.252014560,0,0,1
488.253876960,0,0,0
488.255740640,0,0,1
488.257603200,0,0,0
488.259465440,0,0,1
488.261327840,0,0,0
488.263190240,0,0,1
488.265052640,0,0,0
488.266914880,0,0,1
488.268777280,0,0,0
488.270639680,0,0,1
488.272503520,0,0,0
488.274365760,0,0,1
488.276229600,0,0,0
488.278092000,0,0,1
488.279954400,0,0,0
488.281816800,0,0,1
488.283679200,0,0,0
488.285541440,0,0,1
488.287403840,0,0,0
488.289266240,0,0,1
488.291128480,0,0,0
488.292992160,0,0,1
488.294854400,0,0,0
488.296718240,0,0,1
488.298580480,0,0,0
488.300442880,0,0,1
488.302305280,0,0,0
488.304167520,0,0,1
488.306029920,0,0,0
488.307892320,0,0,1
488.309754880,0,0,0
488.311617280,0,0,1
488.313480800,0,0,0
488.315343200,0,0,1
488.317206880,0,0,0
488.319069280,0,0,1
488.320932960,0,0,0
488.322795360,0,0,1
488.324657600,0,0,0
488.326520000,0,0,1
488.328382400,0,0,0
488.330244640,0,0,1
488.332107040,0,0,0
488.333970720,0,0,1
488.335833120,0,0,0
488.337696800,0,0,1
488.339559200,0,0,0
488.341422880,0,0,1
488.343285280,0,0,0
488.345147520,0,0,1
488.347009920,0,0,0
488.348873440,0,0,1
488.350735840,0,0,0
488.352599520,0,0,1
488.354461760,0,0,0
488.356324160,0,0,1
488.358187840,0,0,0
488.360050080,0,0,1
488.361913760,0,0,0
488.363776160,0,0,1
488.365639840,0,0,0
488.367502240,0,0,1
488.369365920,0,0,0
488.371228160,0,0,1
488.373091680,0,0,0
488.374953920,0,0,1
488.376816320,0,0,0
488.378680000,0,0,1
