318844
211
3612191
262
3603292
262
366438
3600306
262
3604975
3600631
211
3600042
3602263
262
3609708
3277488
230927
3604302
262
2146433
196374
116792
274677
466
21223
3222081
211
3610520
3282115
211
194241
3600083
3150834
1761043
3619626
3539073
262
3491571
3217193
3606390
3380234
2120712
3616733
3584096
3616978
3606272
2992070
211
2039369
318844
211
3612501
262
3593497
262
366438
3609917
262
3585904
3609413
211
3601228
3583352
262
3589775
3277488
230927
3607687
262
2146433
196374
116792
274677
466
21223
3222081
211
3593192
3282115
211
194241
3599470
3150834
1761043
3605004
3539073
262
3491571
3217193
3590653
3380234
2120712
3597373
3584096
3596854
3589183
2992070
211
2039369
3605645
3609249
3600950
3605394
306678
3615583
1813592
3596721
167
3605935
3601937
320
3311570
269
3601067
3587595
3602944
3606588
3388629
3602676
2138680
3601850
3600263
3608651
3231319
3114412
3602689
3447493
3601535
2618144
269
3610236
218
150421
1363190
3600401
269
3600010
3463845
3606416
266033
3110852
269
524
3617443
269
154693
3600490
3605280
3600057
3674217
3589398
3604009
3608272
306678
3595148
1813592
3596721
167
3589453
3586762
320
3311570
269
3600204
3587595
3587101
3586631
3388629
3616812
2138680
3598500
3616651
3598281
3231319
3114412
3582592
3447493
3586478
2618144
269
3592921
218
150421
1363190
3599999
269
3607620
3463845
3612248
266033
3110852
269
524
3611514
269
154693
3608205
3593104
3603439
3600298
217
211406
3607903
166
1679322
3619535
319
147652
3601779
3094746
217
1869752
3288150
3457229
268
3604643
3600578
319
3602214
237840
3050351
268
3357655
3610467
268
3617863
3600417
3600368
3516820
1339
2912982
3613300
3600610
3609467
3005723
3262210
3600384
195129
3600076
166
3600043
3619922
2786085
3612759
268
3239667
2905088
3616610
217
3599186
217
211406
3613260
166
1679322
3608693
319
147652
3583021
3094746
217
1869752
3288150
3457229
268
3585643
3583913
319
3585983
237840
3050351
268
3357655
3595560
268
3600839
3603189
3605420
3516820
1339
2912982
3596948
3616697
3589940
3005723
3262210
3601762
195129
3605881
166
3614138
3599962
2786085
3605319
268
3239667
2905088
3606127
217
3610260
3050385
3600386
3608552
286640
3606193
3601530
3611166
3231416
3602747
3455306
191
3610281
3600104
179577
17327
3614250
242
3600284
173363
3607004
961478
701
292580
3600116
3616062
3614894
2112686
278386
3614764
3608189
191
241202
325011
186542
3614309
3296613
1209867
3572962
218889
3602645
293
3613921
293
127367
3604466
3260279
3611578
242
3605763
3596966
3050385
3592014
3596874
286640
3588487
3589446
3597427
3231416
3597669
3455306
191
3600517
3609002
179577
17327
3598313
242
3599773
173363
3597083
961478
701
292580
3611197
3609522
3602584
2112686
278386
3595580
3597411
191
241202
325011
186542
3599535
3296613
1209867
3572962
218889
3591515
293
3599901
293
127367
3584685
3260279
3597800
242
3595534
3619423
39210
3600120
3605708
3618294
251
2252308
3600028
3483751
102370
128483
2890347
3617226
3229700
3600960
3603641
2838738
302
3354676
288334
3602593
3426666
3600770
200
3617941
3600050
3600985
3192764
3608621
200
3600121
251
3615763
3600902
3600106
3600099
3602393
167771
3600073
295094
3601403
1061998
3610978
3613621
1837716
3608215
710
3603947
3531822
3600048
3597160
39210
3619034
3597546
3605943
251
2252308
3617014
3483751
102370
128483
2890347
3604706
3229700
3603645
3609013
2838738
302
3354676
288334
3598299
3426666
3601702
200
3601641
3602422
3594235
3192764
