Time [s],Channel 4,Channel 8
3519.322930240,1,0
3519.322930400,0,0
3531.934231840,1,0
3531.934232000,0,0
3531.940950240,1,0
3531.940950400,0,0
3604.563666400,1,0
3604.563666560,0,0
3642.190131680,1,0
3642.190131840,0,0
3784.221557920,1,0
3784.221558080,0,0
3859.975169760,1,0
3859.975169920,0,0
3882.083508160,1,0
3882.083508320,0,0
3916.798699840,1,0
3916.798700000,0,0
3920.213361440,0,1
3920.293786400,1,1
3920.397023520,0,1
3920.478822560,0,0
3938.862237280,1,0
3939.136724480,0,0
3954.703148960,0,1
3955.029600960,0,0
3957.843247040,0,1
3957.964853600,1,1
3958.021262240,1,0
3958.071804800,0,0
3967.441917760,1,0
3967.442722240,0,0
3989.232757920,0,1
3989.232758080,0,0
3989.237235200,0,1
3989.237235360,0,0
3992.828333920,0,1
3992.830801920,0,0
4422.191685120,1,0
4422.302353280,0,0
4428.196894720,0,1
4428.387505920,0,0
4428.387506080,0,1
4428.387508000,0,0
4431.499160960,0,1
4431.607351520,0,0
4437.757698560,1,0
4437.862508800,0,0
4453.282320480,0,1
4453.450215840,0,0
4459.851553920,1,0
4459.956565120,0,0
4463.079908320,0,1
4463.217490720,0,0
4898.567048000,0,1
4898.838124320,0,0
4908.065543200,1,0
4908.157726560,0,0
4914.414980320,0,1
4914.513427200,0,0
4917.540613280,1,0
4917.541411200,0,0
4920.786447360,0,1
4920.900678720,0,0
4923.840308160,1,0
4923.841053760,0,0
4930.159613280,1,0
4930.260678080,0,0
4933.325188000,1,0
4933.431814880,0,0
4936.484295520,1,0
4936.485151520,0,0
4939.701385600,0,1
4939.858003040,0,0
4945.604599360,0,1
4945.775272000,0,0
5375.114030560,1,0
5375.114030720,0,0
5375.370123680,0,1
5375.478959360,0,0
5381.477380160,0,1
5381.746508800,0,0
5384.805467840,1,0
5384.914041920,0,0
5394.176615520,0,1
5394.293563040,0,0
5397.341017920,1,0
5397.436401280,0,0
5400.484408480,1,0
5400.591155680,0,0
5409.966107840,1,0
5410.074578400,0,0
5413.211425440,0,1
5413.372525120,0,0
5416.107792320,1,0
5416.283492160,0,0
5432.140287520,0,1
5432.142775360,0,0
5833.237851360,1,0
5833.337135840,0,0
5842.247231200,1,0
5842.510378400,0,0
5845.403941760,1,0
5845.564442240,0,0
5858.126697440,0,1
5858.285935200,0,0
5861.260130560,0,1
5861.438692000,0,0
5861.438692960,0,1
5861.438693760,0,0
5867.662667680,1,0
5867.767568160,0,0
5870.668070880,0,1
5870.832445440,0,0
5886.350388320,0,1
5886.620359680,0,0
6325.382954400,0,1
6325.631796000,0,0
6331.649747520,0,1
6331.821977440,0,0
6331.821978400,0,1
6331.821979040,0,0
6334.788136800,0,1
6334.952487200,0,0
6341.214454400,0,1
6341.325871680,0,0
6356.736739680,0,1
6356.929012480,1,1
6357.006988480,1,0
6357.033852960,0,0
6360.072841760,1,0
6360.073595040,0,0
6360.137676480,0,1
6360.245947200,0,0
6805.153213120,0,1
6805.437114400,0,0
6811.424393280,0,1
6811.587443040,0,0
6820.831277600,0,1
6820.956176960,1,1
6820.956935040,0,1
6821.182453120,0,0
6827.104496320,1,0
6827.386092320,0,0
6830.515363200,0,1
6830.625504320,0,0
6836.509871680,0,1
6836.677166400,0,0
6843.151214720,1,0
6843.152061120,0,0
6846.199634240,0,1
6846.310110080,0,0
7272.385197600,0,1
7272.470915840,1,1
7272.550265280,1,0
7272.550265920,1,1
7272.550267040,1,0
7272.581469440,0,0
7278.510958560,1,0
7278.780558240,0,0
7287.985705440,1,0
7288.243327520,0,0
7294.453762080,1,0
7294.551100000,0,0
7300.614835360,0,1
7300.770138400,1,1
7300.871397440,0,1
7300.878541920,0,0
7307.206357120,1,0
7307.207089280,0,0
7310.240464480,1,0
7310.241238080,0,0
7313.390607040,1,0
7313.391374880,0,0
7316.546197760,1,0
7316.546980960,0,0
7319.720018880,1,0
7319.790827040,1,1
7319.828573920,0,1
7319.913874880,0,0
7326.015477280,1,0
7326.016185280,0,0
7329.192244480,1,0
7329.291559360,0,0
7335.591218720,0,1
7335.593741440,0,0
7736.492594400,0,1
7736.756063360,0,0
7746.070531360,0,1
7746.173064960,0,0
7755.434230240,1,0
7755.547139840,0,0
7771.156951040,0,1
7771.265008800,0,0
7777.261855680,0,1
7777.418581280,0,0
7780.552597120,0,1
7780.653188160,0,0
7783.752011840,1,0
7783.862367680,0,0
7786.903912800,1,0
7786.904692480,0,0
7790.082333760,0,1
7790.302622560,0,0
7793.219739360,1,0
7793.220479200,0,0
7796.072199360,0,1
7796.337017600,0,0
7799.544277760,1,0
7799.643789280,0,0
7802.724518720,0,1
7802.827495360,0,0
8216.448500160,0,1
8216.549384160,0,0
8229.052893760,1,0
8229.163731360,0,0
8241.591720960,1,0
8241.692930080,0,0
8244.680372000,0,1
8244.746488000,1,1
8244.747334880,0,1
8244.794460480,0,0
8251.043600000,0,1
8251.153878240,0,0
8254.104827360,1,0
8254.105569760,0,0
8257.065643520,0,1
8257.264996960,1,1
8257.320307360,1,0
8257.371794720,0,0
8263.575126720,1,0
8263.575953760,0,0
8266.837580000,0,1
8266.961210240,0,0
8269.731906560,1,0
8270.002392000,0,0
8298.305073600,1,0
8298.635307840,0,0
8322.926017280,0,1
8322.926017440,0,0
8322.942691040,0,1
8322.942691200,0,0
8357.430148480,0,1
8357.430148640,0,0
8373.083895680,0,1
8373.083895840,0,0
8417.012870240,0,1
8417.012870400,0,0
8457.784406560,0,1
8457.784406720,0,0
8495.393748480,0,1
8495.393748640,0,0
8498.511775680,0,1
8498.511775840,0,0
8542.438207680,0,1
8542.438207840,0,0
8545.568351200,0,1
8545.568351360,0,0
8611.431259360,0,1
8611.431259520,0,0
8630.254989920,0,1
8630.254990080,0,0
8633.369389760,0,1
8633.369389920,0,0
8642.793524960,0,1
8642.793525120,0,0
8677.296820640,0,1
8677.296820800,0,0
8696.161306080,1,0
8696.162069760,0,0
8702.483890560,1,0
8702.484608160,0,0
8708.522634400,1,0
8708.686593600,0,0
8715.113374240,1,0
8715.114129600,0,0
8721.149973760,1,0
8721.313594880,0,0
8727.695181440,0,1
8728.182727520,0,0
8749.564078240,1,0
8749.732958560,0,0
8749.832793440,0,1
8749.926286080,0,0
9176.010838240,0,1
9176.127195040,0,0
9182.125157600,0,1
9182.317988480,1,1
9182.419651040,0,1
9182.449101280,0,0
9188.547167680,0,1
9188.653543360,0,0
9197.995118560,1,0
9198.098176960,0,0
9207.308526880,1,0
9207.469045440,0,0
9210.465379040,1,0
9210.733630880,0,0
9213.622246240,1,0
9213.780236000,0,0
9220.209127200,1,0
9220.209840480,0,0
9223.261213440,1,0
9223.367869440,0,0
9229.403996480,1,0
9229.579553280,0,0
9232.721291040,1,0
9232.824629600,0,0
9235.888491040,1,0
9235.998593440,0,0
9332.641244800,0,1
9332.641244960,0,0
9398.483499040,0,1
9398.483499200,0,0
9448.700461120,0,1
9448.700461280,0,0
9517.639578240,0,1
9517.639578400,0,0
9567.817747520,0,1
9567.817747680,0,0
9611.723588160,0,1
9611.723588320,0,0
9617.709417280,1,0
9617.864971520,0,0
9633.490181760,1,0
9633.707557440,1,1
9633.707557600,1,0
9633.753234240,0,0
9640.102572160,0,1
9640.226117120,0,0
9646.281203680,1,0
9646.390055200,0,0
9652.628340800,0,1
9652.731337600,0,0
9655.777558400,0,1
9655.879995040,0,0
9658.904793440,0,1
9659.010970080,0,0
9665.180253920,0,1
9665.300103680,0,0
9665.300104640,0,1
9665.300105440,0,0
9668.385807040,1,0
9668.485161920,0,0
10104.032202080,0,1
10104.203080800,0,0
10110.311418720,0,1
10110.564853920,0,0
10113.520222880,1,0
10113.634184480,0,0
10119.862414720,0,1
10119.933978240,1,1
10120.038724800,0,1
10120.513635040,0,0
10123.018556800,0,1
10123.171371680,0,0
10126.139274880,1,0
10126.249788960,0,0
10132.626302240,0,1
10132.743216000,0,0
10138.794256640,0,1
10138.859001440,1,1
10138.859769280,0,1
10138.926654880,0,0
10157.386872160,0,1
10157.386872320,0,0
10157.814360000,0,1
10157.816853280,0,0
10574.411192800,0,1
10574.571882080,0,0
10577.702131680,1,0
10577.812850080,0,0
10590.088615200,0,1
10590.360702560,0,0
10599.496323040,0,1
10599.650804320,0,0
10602.639676160,0,1
10602.911866240,0,0
10605.770556960,0,1
10605.932046240,0,0
10605.932047360,0,1
10605.932047840,0,0
10608.905797920,0,1
10609.186668800,0,0
10609.186669120,0,1
10609.186670880,0,0
10672.151726880,1,0
10672.151727040,0,0
10782.669579360,1,0
10782.669579520,0,0
10893.161723520,1,0
10893.161723680,0,0
10937.350635680,1,0
10937.350635840,0,0
11004.183726880,0,1
11004.295525920,0,0
11019.868523040,0,1
11019.978654080,0,0
11025.969104000,0,1
11026.189864800,1,1
11026.192370240,0,1
11026.269954400,0,0
11041.765586720,1,0
11041.766419200,0,0
11048.185829920,1,0
11048.285390240,0,0
11066.737268800,0,1
11067.006169280,0,0
11073.013342880,0,1
11073.068695360,1,1
11073.068695520,0,1
11073.183130400,0,0
11073.183131200,0,1
11073.183132160,0,0
11076.312567200,0,1
11076.438893120,0,0
11202.539756320,1,0
11202.539756480,0,0
11221.490314880,1,0
11221.490315040,0,0
11290.937152000,1,0
11290.937152160,0,0
11319.340946560,1,0
11319.340946720,0,0
11325.624147840,1,0
11325.624148000,0,0
11379.306770720,1,0
11379.306770880,0,0
11458.246462400,1,0
11458.246462560,0,0
11477.184640800,1,0
11477.184640960,0,0
11483.947381280,1,0
11483.949937120,0,0
11509.055003680,0,1
11509.169383200,0,0
11515.311975200,1,0
11515.312722560,0,0
11524.571188960,0,1
11524.733942400,0,0
11530.839888160,0,1
11531.219835520,0,0
11534.155804480,1,0
11534.262634560,0,0
11546.779248960,1,0
11546.779952640,0,0
11552.806989280,0,1
11552.806989440,0,0
11553.153476160,0,1
11553.267329600,0,0
11976.332114080,1,0
11976.440634880,0,0
11985.541947840,0,1
11985.694712480,0,0
11998.075071680,0,1
11998.364613280,0,0
11998.364613760,0,1
11998.364614720,0,0
12001.478628480,1,0
12001.574295200,0,0
12004.537329280,1,0
12004.538150720,0,0
12017.168588960,1,0
12017.169404640,0,0
12017.256886240,0,1
12017.412274880,0,0
12029.625648480,1,0
12029.793025600,0,0
12029.899958880,0,1
12029.902432480,0,0
12437.257420480,0,1
12437.375658080,0,0
12440.397100960,0,1
12440.501165440,0,0
12449.647182880,0,1
12449.903573280,0,0
12452.662530240,1,0
12452.927808800,0,0
12456.073263840,0,1
12456.177628480,0,0
12462.133457280,1,0
12462.394684960,0,0
12468.460925280,0,1
12468.635012160,0,0
12474.725017440,0,1
12474.900940000,0,0
12477.866403840,0,1
12478.033862880,0,0
12484.129939040,0,1
12484.396327040,0,0
12484.396328160,0,1
12484.396328480,0,0
12487.265656000,0,1
12487.427449120,1,1
12487.427449280,0,1
12487.534915840,0,0
12500.031531040,1,0
12500.031531200,0,0
12591.612072640,1,0
12591.612072800,0,0
12755.761250400,1,0
12755.761250560,0,0
12885.667505120,0,1
12885.773651200,0,0
12898.175554720,1,0
12898.280810560,0,0
12907.638100320,0,1
12907.754265920,0,0
12910.767398240,0,1
12910.885430720,0,0
12920.169996800,0,1
12920.280183840,0,0
12932.710130720,0,1
12932.779294720,1,1
12932.819957600,1,0
12932.819958080,1,1
12932.819959520,1,0
12932.884318880,0,0
12938.822570240,0,1
12938.982407520,1,1
12938.983290240,0,1
12938.994827360,0,0
12951.628578400,1,0
12951.729643680,0,0
12951.840883200,0,1
12951.843448640,0,0
13377.984247840,1,0
13378.081986080,0,0
13396.833535520,1,0
13396.936699200,0,0
13403.146208160,1,0
13403.251348160,0,0
13406.217133120,0,1
13406.310058080,0,0
13412.515301760,1,0
13412.618603040,0,0
13415.629105600,0,1
13415.733370720,0,0
13415.733371040,0,1
13415.733372000,0,0
13421.989935520,1,0
13421.990724640,0,0
13428.478832640,0,1
13428.481339200,0,0
13848.203572800,0,1
13848.353384000,1,1
13848.359208480,1,0
13848.460799680,0,0
13851.429551200,1,0
13851.430347200,0,0
13857.462861760,1,0
13857.730181920,0,0
13863.888016640,0,1
13864.053803360,0,0
13864.053804320,0,1
13864.053805280,0,0
13867.015905920,0,1
13867.102643040,1,1
13867.184376640,1,0
13867.218779040,0,0
13873.522873120,1,0
13873.618567680,0,0
13876.595960000,0,1
13876.713036320,0,0
13879.563219360,1,0
13879.831098720,0,0
13879.938988640,0,1
13880.047329760,0,0
13889.199302400,1,0
13889.200114720,0,0
13895.508562240,1,0
13895.509381120,0,0
13901.878633600,0,1
13901.981363360,0,0
14353.088621280,0,1
14353.244371680,1,1
14353.267238880,1,0
14353.355023680,0,0
14356.410728480,1,0
14356.517678560,0,0
14362.496518400,0,1
14362.667283040,0,0
14365.805710240,0,1
14365.906896160,0,0
14365.906896800,0,1
14365.906897760,0,0
14786.065825600,1,0
14786.068143840,0,0
14792.278886880,0,1
14792.401417440,0,0
14801.746025760,1,0
14801.855054240,0,0
14807.956669440,1,0
14808.058214400,0,0
14811.105644320,0,1
14811.215114240,0,0
14814.156609280,1,0
14814.157358560,0,0
14817.428291520,1,0
14817.536575040,0,0
14823.474962080,0,1
14823.756058720,0,0
14826.796827520,1,0
14826.901448000,0,0
14839.417689760,1,0
14839.418485280,0,0
14845.731786240,1,0
14845.845860000,0,0
14851.742097600,0,1
14851.742097760,0,0
14851.960534880,0,1
14852.065101280,0,0
15256.491006080,1,0
15256.493479360,0,0
15278.182072160,0,1
15278.343468160,0,0
15287.714850240,1,0
15287.817961920,0,0
15290.979331520,1,0
15290.980047040,0,0
15297.180030080,1,0
15297.281196480,0,0
15303.269053280,0,1
15303.446125440,0,0
15306.646503840,1,0
15306.755418240,0,0
15309.799736800,1,0
15309.895208000,0,0
15313.052107040,0,1
15313.302304800,0,0
15318.948290880,0,1
15319.131399360,0,0
15319.131400320,0,1
15319.131401280,0,0
15319.131402400,0,1
15319.131403360,0,0
15742.310359680,0,1
15742.482191200,0,0
15748.451676320,1,0
15748.718830080,0,0
15754.851489920,0,1
15755.029022720,0,0
15757.992800960,0,1
15758.146475840,0,0
15767.553636960,0,1
15767.659828000,0,0
15776.802828480,0,1
15777.085371680,0,0
15783.079540640,0,1
15783.245190720,0,0
15862.117277280,1,0
15862.117277440,0,0
15871.592654080,1,0
15871.592654240,0,0
15874.766471040,1,0
15874.766471200,0,0
15978.950708000,1,0
15978.950708160,0,0
16045.223375520,1,0
16045.223375680,0,0
16061.003201120,1,0
16061.003201280,0,0
16073.612736000,1,0
16073.612736160,0,0
16073.649173440,1,0
16073.649173600,0,0
16102.065909440,1,0
16102.065909600,0,0
16197.010169600,0,1
16197.182860480,0,0
16197.182861280,0,1
16197.182862240,0,0
16200.387599360,1,0
16200.390102560,0,0
16212.842902080,0,1
16212.937956960,0,0
16212.937957760,0,1
16212.937958880,0,0
16216.051261920,1,0
16216.165647520,0,0
16225.140343680,1,0
